Rank,Name,Position,Team,Weekly Salary
,Yerry Mina ,Defender,EFC,"£120,000"
,Naby Keita ,Midfielder,LFC,"£120,000"
,Alex Oxlade-Chamberlain ,Midfielder,LFC,"£120,000"
,Aymeric Laporte ,Defender,MCFC,"£120,000"
,Riyad Mahrez ,Midfielder,MCFC,"£120,000"
,Frederico de Paula Santos ,Midfielder,MUFC,"£120,000"
,Victor Lindelof ,Defender,MUFC,"£120,000"
,Nemanja Matic ,Midfielder,MUFC,"£120,000"
,Donny van de Beek (on loan from ) ,Midfielder,MUFC,"£120,000"
,Kurt Zouma ,Defender,WHUFC,"£120,000"
65,Andriy Yarmolenko ,Forward,WHUFC,"£115,000"
66,Andre Gomes ,Midfielder,EFC,"£112,212"
67,Kieran Tierney ,Defender,AFC,"£110,000"
,Jorge Luiz Frello Filho ,Midfielder,CFC,"£110,000"
,Thiago Silva ,Defender,CFC,"£110,000"
,James Maddison ,Midfielder,LC,"£110,000"
,Kyle Walker ,Defender,MCFC,"£110,000"
,Dejan Kulusevski ,Forward,THFC,"£110,000"
73,Pierre-Emile Hojbjerg ,Midfielder,THFC,"£101,923"
74,Bernd Leno ,Goalkeeper,AFC,"£100,000"
,Granit Xhaka ,Midfielder,AFC,"£100,000"
,Leon Bailey ,Forward,AVFC,"£100,000"
,Marcos Alonso ,Defender,CFC,"£100,000"
,Antonio Rudiger ,Defender,CFC,"£100,000"
,Hakim Ziyech ,Midfielder,CFC,"£100,000"
,Dele Alli ,Midfielder,EFC,"£100,000"
,Jordan Pickford ,Goalkeeper,EFC,"£100,000"
,Gylfi Sigurdsson ,Midfielder,EFC,"£100,000"
,Rodrigo Machado ,Forward,LUFC,"£100,000"
,Sadio Mane ,Forward,LFC,"£100,000"
,Joel Matip ,Defender,LFC,"£100,000"
,Dean Henderson ,Goalkeeper,MUFC,"£100,000"
,Hugo Lloris ,Goalkeeper,THFC,"£100,000"
,Raul Jimenez ,Forward,WWFC,"£100,000"
,Jose Moutinho ,Midfielder,WWFC,"£100,000"
90,Ross Barkley ,Midfielder,CFC,"£96,154"
91,Odsonne Edouard ,Forward,CP,"£94,808"
92,Alex Telles ,Defender,MUFC,"£93,077"
93,Nathan Ake ,Defender,MCFC,"£92,308"
94,Adam Lallana ,Midfielder,BHA,"£90,385"
,Diogo Jota ,Forward,LFC,"£90,385"
96,Gabriel Martinelli ,Forward,AFC,"£90,000"
,Michy Batshuayi ,Forward,CFC,"£90,000"
,Richarlison de Andrade ,Forward,EFC,"£90,000"
,Gabriel Jesus ,Forward,MCFC,"£90,000"
,Benjamin Mendy ,Defender,MCFC,"£90,000"
,Aaron Wan-Bissaka ,Defender,MUFC,"£90,000"
,Leander Dendoncker ,Midfielder,WWFC,"£90,000"
103,Joelinton Cassio Apolinário de Lira ,Forward,NUFC,"£86,538"
104,Baba Rahman ,Defender,CFC,"£85,962"
105,Michail Antonio ,Midfielder,WHUFC,"£85,000"
106,Tammy Abraham ,Forward,CFC,"£82,000"
107,Lucas Digne ,Defender,AVFC,"£81,731"
108,Nathaniel Clyne ,Defender,CP,"£80,769"
109,Tyrone Mings ,Defender,AVFC,"£80,000"
,Andreas Christensen ,Defender,CFC,"£80,000"
,Mason Mount ,Midfielder,CFC,"£80,000"
,Fabian Delph ,Midfielder,EFC,"£80,000"
,Aleksandar Mitrovic ,Forward,FFC,"£80,000"
,Jonny Evans ,Defender,LC,"£80,000"
,Boubakary Soumaré ,Midfielder,LC,"£80,000"
,Joao Cancelo ,Defender,MCFC,"£80,000"
,Eric Bailly ,Defender,MUFC,"£80,000"
,Saido Berahino ,Forward,SCFC,"£80,000"
,Lucas Moura ,Forward,THFC,"£80,000"
,Moussa Sissoko ,Midfielder,WAT,"£80,000"
,Nelson Semedo ,Defender,WWFC,"£80,000"
,Fabio Silva ,Forward,WWFC,"£80,000"
123,Joachim Andersen ,Defender,CP,"£79,423"
124,Martin Ødegaard ,Midfielder,AFC,"£79,038"
125,Bertrand Traoré ,Forward,AVFC,"£78,000"
126,Vicente Guaita ,Goalkeeper,CP,"£77,000"
127,Ben Godfrey ,Defender,EFC,"£76,923"
128,Cedric Soares ,Defender,AFC,"£75,000"
,Emiliano Buendía ,Forward,AVFC,"£75,000"
,Ollie Watkins ,Forward,AVFC,"£75,000"
,Abdoulaye Doucouré ,Midfielder,EFC,"£75,000"
,Onyinye Ndidi ,Midfielder,LC,"£75,000"
,Joe Gomez ,Defender,LFC,"£75,000"
,Takumi Minamino ,Forward,LFC,"£75,000"
,Mason Greenwood ,Forward,MUFC,"£75,000"
,Phil Jones ,Defender,MUFC,"£75,000"
,Jesse Lingard ,Midfielder,MUFC,"£75,000"
,Theo Walcott ,Forward,SFC,"£75,000"
,Rodrigo Bentancur ,Midfielder,THFC,"£75,000"
140,Steven Bergwijn ,Forward,THFC,"£73,077"
141,Eric Dier ,Midfielder,THFC,"£72,215"
142,Kieran Trippier ,Defender,NUFC,"£72,115"
143,Allan Loureiro ,Midfielder,EFC,"£70,000"
,Ricardo Pereira ,Defender,LC,"£70,000"
,Ibrahima Konate ,Defender,LFC,"£70,000"
,Jonjo Shelvey ,Midfielder,NUFC,"£70,000"
,Fraser Forster ,Goalkeeper,SFC,"£70,000"
,Kevin Wimmer ,Defender,SCFC,"£70,000"
,Manuel Lanzini ,Midfielder,WHUFC,"£70,000"
,Angelo Ogbonna ,Defender,WHUFC,"£70,000"
,Nikola Vlasic ,Midfielder,WHUFC,"£70,000"
152,Pablo Fornals ,Midfielder,WHUFC,"£67,308"
,Tomas Soucek ,Midfielder,WHUFC,"£67,308"
154,Andre-Frank Zambo Anguissa ,Midfielder,FFC,"£67,000"
,Issa Diop ,Defender,WHUFC,"£67,000"
156,Matt Doherty ,Defender,THFC,"£65,385"
157,Jannik Vestergaard ,Defender,LC,"£65,192"
158,Matty Cash ,Defender,AVFC,"£65,000"
,Cheikhou Kouyate ,Midfielder,CP,"£65,000"
,Michael Keane ,Defender,EFC,"£65,000"
,Jean Michael Seri ,Midfielder,FFC,"£65,000"
,Ederson Moraes ,Goalkeeper,MCFC,"£65,000"
,Brandon Williams (on loan from ) ,Defender,MUFC,"£65,000"
,Oriol Romeu ,Midfielder,SFC,"£65,000"
,Davinson Sanchez ,Defender,THFC,"£65,000"
,Lukasz Fabianski ,Goalkeeper,WHUFC,"£65,000"
167,Nathaniel Phillips (on loan from ) ,Defender,LFC,"£64,615"
168,Raphael Belloli ,Forward,LUFC,"£63,500"
169,Timothy Castagne ,Defender,LC,"£63,000"
,Ismaila Sarr ,Forward,WAT,"£63,000"
171,Patson Daka ,Forward,LC,"£62,115"
172,Aaron Ramsdale ,Goalkeeper,AFC,"£61,923"
173,Ruben Loftus-Cheek ,Midfielder,CFC,"£60,000"
,Cenk Tosun ,Forward,EFC,"£60,000"
,Kelechi Iheanacho ,Forward,LC,"£60,000"
,Divock Origi ,Forward,LFC,"£60,000"
,Scott McTominay ,Midfielder,MUFC,"£60,000"
,Bruno Guimarães ,Midfielder,NUFC,"£60,000"
,Mohamed Elyounoussi ,Forward,SFC,"£60,000"
,Shane Long ,Forward,SFC,"£60,000"
,Nathan Redmond ,Forward,SFC,"£60,000"
,Bruno Martins Indi ,Defender,SCFC,"£60,000"
,Ben Davies ,Defender,THFC,"£60,000"
,Danny Rose ,Defender,WAT,"£60,000"
,Jared Bowen ,Forward,WHUFC,"£60,000"
,Declan Rice ,Midfielder,WHUFC,"£60,000"
,Daniel Podence ,Forward,WWFC,"£60,000"
188,Reece James ,Defender,CFC,"£58,000"
,Vitaliy Mykolenko ,Defender,EFC,"£58,000"
,Adrian San Miguel del Castillo ,Goalkeeper,LFC,"£58,000"
191,Ryan Sessegnon ,Midfielder,THFC,"£57,692"
192,Jeffrey Schlupp ,Defender,CP,"£56,000"
193,Takehiro Tomiyasu ,Defender,AFC,"£55,962"
194,Danny Welbeck ,Forward,BHA,"£55,000"
,Ben Mee ,Defender,BFC,"£55,000"
,James McArthur ,Midfielder,CP,"£55,000"
,Luka Milivojevic ,Midfielder,CP,"£55,000"
,Jairo Riedewald ,Midfielder,CP,"£55,000"
,Seamus Coleman ,Defender,EFC,"£55,000"
,Nampalys Mendy ,Midfielder,LC,"£55,000"
,Emil Krafth ,Defender,NUFC,"£55,000"
,Ibrahima Diallo ,Midfielder,SFC,"£55,000"
,Moussa Djenepo ,Forward,SFC,"£55,000"
,Saïd Benrahma ,Forward,WHUFC,"£55,000"
205,Mohamed Elneny ,Midfielder,AFC,"£52,500"
206,Edouard Mendy ,Goalkeeper,CFC,"£52,000"
207,Albert Sambi Lokonga ,Midfielder,AFC,"£51,923"
208,Kenny Tete ,Defender,FFC,"£50,962"
209,Marc Guehi ,Defender,CP,"£50,192"
210,Jefferson Lerma ,Midfielder,BOU,"£50,000"
,Dominic Solanke ,Forward,BOU,"£50,000"
,Gabriel Magalhães ,Defender,AFC,"£50,000"
,John McGinn ,Midfielder,AVFC,"£50,000"
,Ashley Young ,Defender,AVFC,"£50,000"
,Marc Cucurella ,Midfielder,BHA,"£50,000"
,Pascal Gross ,Midfielder,BHA,"£50,000"
,Neal Maupay ,Forward,BHA,"£50,000"
,James Tarkowski ,Defender,BFC,"£50,000"
,Jean-Philippe Mateta ,Forward,CP,"£50,000"
,James Tomkins ,Defender,CP,"£50,000"
,Alex Iwobi ,Forward,EFC,"£50,000"
,Michael Hector ,Defender,FFC,"£50,000"
,Jack Harrison ,Forward,LUFC,"£50,000"
,Daniel James ,Forward,LUFC,"£50,000"
,Andrew Robertson ,Defender,LFC,"£50,000"
,Konstantinos Tsimikas ,Defender,LFC,"£50,000"
,Stuart Armstrong ,Midfielder,SFC,"£50,000"
,Alex McCarthy ,Goalkeeper,SFC,"£50,000"
,Harry Winks ,Midfielder,THFC,"£50,000"
,Tom Cleverley ,Midfielder,WAT,"£50,000"
,Aaron Cresswell ,Defender,WHUFC,"£50,000"
,Mark Noble ,Midfielder,WHUFC,"£50,000"
,Willy Boly ,Defender,WWFC,"£50,000"
,Pedro Neto ,Forward,WWFC,"£50,000"
,Ruben Neves ,Midfielder,WWFC,"£50,000"
236,Erik Pieters ,Defender,BFC,"£48,077"
,Sergio Reguilón ,Defender,THFC,"£48,077"
238,Morgan Sanson ,Midfielder,AVFC,"£48,000"
239,Adam Armstrong ,Forward,SFC,"£47,885"
240,Michael Olise ,Midfielder,CP,"£47,500"
241,Federico Fernandez ,Defender,NUFC,"£47,300"
242,Emiliano Martinez ,Goalkeeper,AVFC,"£47,000"
243,Callum Wilson ,Forward,NUFC,"£46,154"
244,Zack Steffen ,Goalkeeper,MCFC,"£46,000"
,Jake Livermore ,Midfielder,WBAFC,"£46,000"
246,Edward Nketiah ,Forward,AFC,"£45,000"
,Lewis Dunk ,Defender,BHA,"£45,000"
,Asmir Begovic ,Goalkeeper,EFC,"£45,000"
,Fabricio Agosto Ramírez ,Goalkeeper,FFC,"£45,000"
,Stuart Dallas ,Midfielder,LUFC,"£45,000"
,Marc Albrighton ,Midfielder,LC,"£45,000"
,Ayoze Perez ,Forward,LC,"£45,000"
,Caglar Soyuncu ,Defender,LC,"£45,000"
,Matt Ritchie ,Defender,NUFC,"£45,000"
,Jack Stephens ,Defender,SFC,"£45,000"
,James Ward-Prowse ,Midfielder,SFC,"£45,000"
,Craig Dawson ,Defender,WHUFC,"£45,000"
258,Ryan Bertrand ,Defender,LC,"£44,231"
259,Billy Gilmour (on loan from ) ,Midfielder,CFC,"£43,269"
260,Miguel Almiron ,Midfielder,NUFC,"£42,327"
261,Junior Firpo ,Defender,LUFC,"£42,308"
262,Charly Musonda ,Forward,CFC,"£42,000"
263,Tom Heaton ,Goalkeeper,MUFC,"£41,923"
264,Ryan Fraser ,Forward,NUFC,"£41,800"
265,Emerson Royal ,Defender,THFC,"£41,731"
266,Tosin Adarabioyo ,Defender,FFC,"£40,577"
267,Ki-Jana Hoever ,Defender,WWFC,"£40,385"
268,Lewis Cook ,Midfielder,BOU,"£40,000"
,Rob Holding ,Defender,AFC,"£40,000"
,Shane Duffy ,Defender,BHA,"£40,000"
,Ashley Barnes ,Forward,BFC,"£40,000"
,Josh Brownhill ,Midfielder,BFC,"£40,000"
,Andros Townsend ,Midfielder,EFC,"£40,000"
,Robin Koch ,Defender,LUFC,"£40,000"
,Harvey Barnes ,Midfielder,LC,"£40,000"
,Dwight Gayle ,Forward,NUFC,"£40,000"
,Jamaal Lascelles ,Defender,NUFC,"£40,000"
,Fabian Schar ,Defender,NUFC,"£40,000"
,Fabian Schar ,Defender,NUFC,"£40,000"
,Chris Wood ,Forward,NUFC,"£40,000"
,Ben Gibson ,Defender,NCFC,"£40,000"
,Oliver Skipp ,Midfielder,THFC,"£40,000"
,Étienne Capoue ,Midfielder,WAT,"£40,000"
,Ryan Fredericks ,Defender,WHUFC,"£40,000"
,Arthur Masuaku ,Defender,WHUFC,"£40,000"
286,Romain Perraud ,Defender,SFC,"£39,231"
287,Joel Veltman ,Defender,BHA,"£38,462"
,Jamal Lewis ,Defender,NUFC,"£38,462"
,Allan Saint-Maximin ,Forward,NUFC,"£38,462"
290,Adam Webster ,Defender,BHA,"£38,000"
,Jack Cork ,Midfielder,BFC,"£38,000"
,Martin Dubravka ,Goalkeeper,NUFC,"£38,000"
293,Ivan Cavaleiro ,Forward,FFC,"£37,500"
,Anthony Knockaert ,Midfielder,FFC,"£37,500"
,Bobby Reid ,Midfielder,FFC,"£37,500"
296,Jonny Castro ,Defender,WWFC,"£36,673"
,Jonny Otto ,Defender,WWFC,"£36,673"
298,Steve Cook ,Defender,NFFC,"£35,192"
299,Lewis Cook ,Midfielder,BOU,"£35,000"
,Adam Smith ,Defender,BOU,"£35,000"
,Junior Stanislas ,Forward,BOU,"£35,000"
,Matt Targett (on loan from ) ,Defender,AVFC,"£35,000"
,Tariq Lamptey ,Defender,BHA,"£35,000"
,Leandro Trossard ,Forward,BHA,"£35,000"
,Nick Pope ,Goalkeeper,BFC,"£35,000"
,Jay Rodriguez ,Forward,BFC,"£35,000"
,Dale Stephens ,Midfielder,BFC,"£35,000"
,Matej Vydra ,Forward,BFC,"£35,000"
,Wout Weghorst ,Forward,BFC,"£35,000"
,Marcus Bettinelli ,Goalkeeper,CFC,"£35,000"
,Jack Butland ,Goalkeeper,CP,"£35,000"
,Will Hughes ,Midfielder,CP,"£35,000"
,Joel Ward ,Defender,CP,"£35,000"
,Nathaniel Chalobah ,Midfielder,FFC,"£35,000"
,Patrick Bamford ,Forward,LUFC,"£35,000"
,Ciaran Clark ,Defender,NUFC,"£35,000"
,Paul Dummett ,Defender,NUFC,"£35,000"
,Javier Manquillo ,Defender,NUFC,"£35,000"
,Lyanco Vojnovic ,Defender,SFC,"£35,000"
,Dan Gosling ,Midfielder,WAT,"£35,000"
,Vladimir Coufal ,Defender,WHUFC,"£35,000"
,Darren Randolph ,Goalkeeper,WHUFC,"£35,000"
,Fernando Marçal ,Defender,WWFC,"£35,000"
324,Youri Tielemans ,Midfielder,LC,"£33,038"
325,Harry Wilson ,Midfielder,FFC,"£32,885"
326,Douglas Luiz ,Midfielder,AVFC,"£32,873"
327,Sander Berge ,Midfielder,SUFC,"£32,692"
328,Jordan Ayew ,Forward,CP,"£32,500"
,Sam Johnstone ,Goalkeeper,WBAFC,"£32,500"
330,Alfie Mawson ,Defender,FFC,"£32,000"
331,Ashley Westwood ,Midfielder,BFC,"£31,000"
332,Anwar El Ghazi (on loan from ) ,Midfielder,AVFC,"£30,962"
333,Alexis Mac Allister ,Midfielder,BHA,"£30,769"
,Enock Mwepu ,Midfielder,BHA,"£30,769"
335,Lloyd Kelly ,Defender,BOU,"£30,000"
,Jack Stacey ,Defender,BOU,"£30,000"
,Bukayo Saka ,Forward,AFC,"£30,000"
,Ezri Konsa ,Defender,AVFC,"£30,000"
,Marvelous Nakamba ,Midfielder,AVFC,"£30,000"
,Solly March ,Midfielder,BHA,"£30,000"
,Jóhann Berg Guðmundsson ,Forward,BFC,"£30,000"
,Alex Smithies ,Goalkeeper,CCFC,"£30,000"
,Eberech Eze ,Midfielder,CP,"£30,000"
,Joe Bryan ,Defender,FFC,"£30,000"
,Tom Cairney ,Midfielder,FFC,"£30,000"
,Joshua Onomah ,Midfielder,FFC,"£30,000"
,Illan Meslier ,Goalkeeper,LUFC,"£30,000"
,Elliot Anderson ,Midfielder,NUFC,"£30,000"
,Sam Byram ,Defender,NCFC,"£30,000"
,Che Adams ,Forward,SFC,"£30,000"
,Ben Foster ,Goalkeeper,WAT,"£30,000"
,Christian Kabasele ,Defender,WAT,"£30,000"
353,Nathan Ferguson ,Defender,CP,"£28,846"
,David McGoldrick ,Forward,SUFC,"£28,846"
355,José Sá ,Goalkeeper,WWFC,"£28,654"
356,Tyrick Mitchell ,Defender,CP,"£28,000"
,Luis Díaz ,Forward,LFC,"£28,000"
,Adam Masina ,Defender,WAT,"£28,000"
359,Antonee Robinson ,Defender,FFC,"£27,500"
,Rhian Brewster ,Forward,SUFC,"£27,500"
,William Troost-Ekong ,Defender,WAT,"£27,500"
362,Nuno Tavares ,Defender,AFC,"£27,000"
363,Ahmed Hegazy ,Defender,WBAFC,"£26,500"
364,Connor Roberts ,Defender,BFC,"£26,154"
365,Dominic Solanke ,Forward,BOU,"£25,000"
,Pontus Jansson ,Defender,BFC,"£25,000"
,David Raya ,Goalkeeper,BFC,"£25,000"
,Yves Bissouma ,Midfielder,BHA,"£25,000"
,Robert Sánchez ,Goalkeeper,BHA,"£25,000"
,Phil Bardsley ,Defender,BFC,"£25,000"
,Matthew Lowton ,Defender,BFC,"£25,000"
,Charlie Taylor ,Defender,BFC,"£25,000"
,Sean Morrison ,Defender,CCFC,"£25,000"
,Josh Murphy ,Forward,CCFC,"£25,000"
,Robert Kenedy ,Midfielder,CFC,"£25,000"
,Tom Davies ,Midfielder,EFC,"£25,000"
,Demarai Gray ,Midfielder,EFC,"£25,000"
,Mason Holgate ,Defender,EFC,"£25,000"
,Maxime le Marchand ,Defender,FFC,"£25,000"
,Neco Williams (on loan from ) ,Defender,LFC,"£25,000"
,Diogo Dalot ,Defender,MUFC,"£25,000"
,Karl Darlow ,Goalkeeper,NUFC,"£25,000"
,Jacob Murphy ,Midfielder,NUFC,"£25,000"
,Angus Gunn ,Goalkeeper,NCFC,"£25,000"
,Tim Krul ,Goalkeeper,NCFC,"£25,000"
,Kenny McLean ,Midfielder,NCFC,"£25,000"
,Teemu Pukki ,Forward,NCFC,"£25,000"
,Lys Mousset ,Forward,SUFC,"£25,000"
,Pierluigi Gollini ,Goalkeeper,THFC,"£25,000"
390,Joe Ralls ,Midfielder,CCFC,"£24,519"
391,Kevin Long ,Defender,BFC,"£23,077"
,Mohammed Salisu ,Defender,SFC,"£23,077"
,Kyle Walker-Peters ,Defender,SFC,"£23,077"
,Japhet Tanganga ,Defender,THFC,"£23,077"
395,Florent Hadergjonaj ,Defender,HUD,"£23,000"
,Craig Cathcart ,Defender,WAT,"£23,000"
397,Callum Paterson ,Defender,CCFC,"£22,500"
,Max Aarons ,Defender,NCFC,"£22,500"
,Lukas Rupp ,Midfielder,NCFC,"£22,500"
,Kiko Femenia ,Defender,WAT,"£22,500"
401,Harry Arter ,Midfielder,NFFC,"£22,308"
402,Kristoffer Ajer ,Defender,BFC,"£22,115"
403,Kevin McDonald ,Midfielder,FFC,"£22,000"
,Diego Llorente ,Defender,LUFC,"£22,000"
,Isaac Hayden ,Midfielder,NUFC,"£22,000"
,Romain Saiss ,Midfielder,WWFC,"£22,000"
407,Matt Clarke (on loan from ) ,Defender,BHA,"£21,923"
,Terence Kongolo ,Defender,FFC,"£21,923"
409,Ryan Christie ,Midfielder,BOU,"£21,346"
410,Harry Lewis ,Goalkeeper,SFC,"£21,154"
411,Ivan Toney ,Forward,BFC,"£21,000"
,Daniel Amartey ,Defender,LC,"£21,000"
413,Abdallah Sima (on loan from ) ,Forward,BHA,"£20,577"
414,Grady Diangana ,Forward,WBAFC,"£20,350"
415,Salomon Rondon ,Forward,EFC,"£20,192"
416,David Brooks ,Midfielder,BOU,"£20,000"
,Emile Smith Rowe ,Midfielder,AFC,"£20,000"
,Bryan Mbeumo ,Midfielder,BFC,"£20,000"
,Bryan Mbeumo ,Midfielder,BFC,"£20,000"
,Christian Nørgaard ,Midfielder,BFC,"£20,000"
,Mathias Jensen ,Midfielder,BFC,"£20,000"
,Trevoh Chalobah ,Defender,CFC,"£20,000"
,Dominic Calvert-Lewin ,Forward,EFC,"£20,000"
,Cyrus Christie ,Defender,FFC,"£20,000"
,Adam Forshaw ,Midfielder,LUFC,"£20,000"
,Danny Ward ,Goalkeeper,LC,"£20,000"
,Oleksandr Zinchenko ,Midfielder,MCFC,"£20,000"
,Tahith Chong ,Forward,MUFC,"£20,000"
,Joe Willock ,Midfielder,NUFC,"£20,000"
,Grant Hanley ,Defender,NCFC,"£20,000"
,Lyle Taylor ,Forward,NFFC,"£20,000"
,Oliver McBurnie ,Forward,SUFC,"£20,000"
,Michael Verrips ,Goalkeeper,SUFC,"£20,000"
,Jan Bednarek ,Defender,SFC,"£20,000"
,Pape Sarr ,Midfielder,THFC,"£20,000"
,Matt Phillips ,Forward,WBAFC,"£20,000"
,Ben Johnson ,Defender,WHUFC,"£20,000"
438,Christoph Zimmermann ,Defender,NCFC,"£19,423"
439,Diego Rico ,Defender,BOU,"£19,250"
440,Wesley Fofana ,Defender,LC,"£19,231"
,Dan Burn ,Defender,NUFC,"£19,231"
442,Darnell Furlong ,Defender,WBAFC,"£18,500"
443,Frank Onyeka ,Midfielder,BFC,"£18,462"
444,Josh Dasilva ,Midfielder,BFC,"£18,000"
445,Joe Lolley ,Forward,NFFC,"£17,500"
446,Jayson Molumby ,Midfielder,BHA,"£17,308"
,Will Smallbone ,Midfielder,SFC,"£17,308"
448,Ethan Horvath ,Goalkeeper,NFFC,"£17,115"
,Willy Caballero ,Goalkeeper,SFC,"£17,115"
450,Michael McGovern ,Goalkeeper,NCFC,"£17,000"
451,James Garner ,Midfielder,MUFC,"£16,923"
452,Cucho Hernández ,Forward,WAT,"£16,731"
453,Joe Gelhardt ,Forward,LUFC,"£16,500"
,Jayden Bogle ,Defender,SUFC,"£16,500"
,Semi Ajayi ,Defender,WBAFC,"£16,500"
,Conor Coady ,Defender,WWFC,"£16,500"
457,Rob Elliot ,Goalkeeper,WAT,"£16,346"
458,Jason Steele ,Goalkeeper,BHA,"£16,026"
459,Nathan Patterson ,Defender,EFC,"£15,577"
,Xande Silva ,Forward,NFFC,"£15,577"
461,Philip Billing ,Midfielder,BOU,"£15,000"
,Sergi Canós ,Midfielder,BFC,"£15,000"
,Saman Ghoddos ,Midfielder,BFC,"£15,000"
,Ethan Pinnock ,Defender,BFC,"£15,000"
,Steven Alzate ,Forward,BHA,"£15,000"
,Jarrad Branthwaite ,Defender,EFC,"£15,000"
,Jonjoe Kenny ,Defender,EFC,"£15,000"
,Jo Gorenc-Stankovic ,Defender,HUD,"£15,000"
,Harvey Elliott ,Midfielder,LFC,"£15,000"
,Louis Thompson ,Midfielder,NCFC,"£15,000"
,Scott McKenna ,Defender,NFFC,"£15,000"
,Oliver Norwood ,Midfielder,SUFC,"£15,000"
,Ken Sema ,Midfielder,WAT,"£15,000"
,Max Kilman ,Defender,WWFC,"£15,000"
475,Emiliano Marcondes ,Midfielder,BOU,"£14,038"
476,Stipe Perica ,Forward,WAT,"£13,500"
477,Neeskens Kebano ,Midfielder,FFC,"£13,462"
478,Calum Chambers ,Defender,AVFC,"£13,462"
,Paulo Gazzaniga ,Goalkeeper,FFC,"£13,462"
,Cole Palmer ,Midfielder,MCFC,"£13,462"
481,Sam Surridge ,Forward,NFFC,"£12,692"
482,Aboubakar Kamara ,Forward,FFC,"£12,500"
,Nathan Tella ,Forward,SFC,"£12,500"
,Joao Pedro ,Forward,WAT,"£12,500"
,Romaine Sawyers ,Midfielder,WBAFC,"£12,500"
486,Ismaila Coulibaly ,Midfielder,SUFC,"£12,115"
487,Jamal Lowe ,Forward,BOU,"£12,000"
,Shandon Baptiste ,Midfielder,BFC,"£12,000"
,Rico Henry ,Defender,BFC,"£12,000"
,Harrison Reed ,Midfielder,FFC,"£12,000"
,Phil Foden ,Midfielder,MCFC,"£12,000"
,Billy Sharp ,Forward,SUFC,"£12,000"
493,Yoane Wissa ,Forward,BFC,"£11,923"
,Nuno da Costa ,Forward,NFFC,"£11,923"
495,Chris Mepham ,Defender,BOU,"£11,673"
496,Luke Thomas ,Defender,LC,"£11,538"
,Mark Gillespie ,Goalkeeper,NUFC,"£11,538"
498,Jack Robinson ,Defender,SUFC,"£11,000"
499,Kristoffer Klaesson ,Goalkeeper,LUFC,"£10,962"
500,Braian Ojeda ,Midfielder,NFFC,"£10,577"
