Rank,Name,Position,Team,Weekly Salary
55,Nolito,Forward,MCFC,"£95,000"
56,Jack Wilshere ,Midfielder,BOU,"£90,000"
,Laurent Koscielny ,Defender,AFC,"£90,000"
,Per Mertesacker ,Defender,AFC,"£90,000"
,Shkodran Mustafi ,Defender,AFC,"£90,000"
,Granit Xhaka ,Midfielder,AFC,"£90,000"
,Marcos Alonso ,Defender,CFC,"£90,000"
,Michy Batshuayi ,Forward,CFC,"£90,000"
,Nemanja Matic ,Midfielder,CFC,"£90,000"
,Danny Drinkwater ,Midfielder,LC,"£90,000"
,Sadio Mane ,Forward,LFC,"£90,000"
,Georginio Wijnaldum ,Midfielder,LFC,"£90,000"
,Leroy Sane ,Forward,MCFC,"£90,000"
,Andy Carroll ,Forward,WHUFC,"£90,000"
69,Jan Vertonghen ,Defender,THFC,"£89,000"
70,Yohan Cabaye ,Midfielder,CP,"£86,000"
71,Mamadou Sakho ,Defender,CP,"£85,000"
,Marouane Fellaini ,Midfielder,MUFC,"£85,000"
,Antonio Valencia ,Defender,MUFC,"£85,000"
,Heung-Min Son ,Forward,THFC,"£85,000"
75,Romelu Lukaku ,Forward,EFC,"£80,000"
,Kasper Schmeichel ,Goalkeeper,LC,"£80,000"
,Islam Slimani ,Forward,LC,"£80,000"
,Claudio Bravo ,Goalkeeper,MCFC,"£80,000"
,Fabian Delph ,Midfielder,MCFC,"£80,000"
,Eric Bailly ,Defender,MUFC,"£80,000"
,Michael Carrick ,Midfielder,MUFC,"£80,000"
,Manolo Gabbiadini ,Forward,SFC,"£80,000"
,Virgil Van Dijk ,Defender,SFC,"£80,000"
,Saido Berahino ,Forward,SCFC,"£80,000"
,Toby Alderweireld ,Defender,THFC,"£80,000"
,Erik Lamela ,Midfielder,THFC,"£80,000"
,Moussa Sissoko ,Midfielder,THFC,"£80,000"
,Andre Ayew ,Forward,WHUFC,"£80,000"
89,Mathieu Debuchy ,Defender,AFC,"£75,000"
,Victor Moses ,Defender,CFC,"£75,000"
,Yannick Bolasie ,Forward,EFC,"£75,000"
,Danny Ings ,Forward,LFC,"£75,000"
,Lucas Leiva ,Midfielder,LFC,"£75,000"
,Gabriel Jesus ,Forward,MCFC,"£75,000"
,Daley Blind ,Defender,MUFC,"£75,000"
,Phil Jones ,Defender,MUFC,"£75,000"
,Fernando Llorente ,Forward,SCAFC,"£75,000"
,Christian Eriksen ,Midfielder,THFC,"£75,000"
,Jose Fonte ,Defender,WHUFC,"£75,000"
100,Lucas Perez ,Forward,AFC,"£70,000"
,Steve Mandanda ,Goalkeeper,CP,"£70,000"
,Leighton Baines ,Defender,EFC,"£70,000"
,Kevin Mirallas ,Forward,EFC,"£70,000"
,Ashley Williams ,Defender,EFC,"£70,000"
,Nathaniel Clyne ,Defender,LFC,"£70,000"
,Chris Smalling ,Defender,MUFC,"£70,000"
,Jonjo Shelvey ,Midfielder,NUFC,"£70,000"
,Jermain Defoe ,Forward,SUFC,"£70,000"
,Charlie Austin ,Forward,SFC,"£70,000"
,Ryan Bertrand ,Defender,SFC,"£70,000"
,Gylfi Sigurdsson ,Midfielder,SCAFC,"£70,000"
,Kyle Walker ,Defender,THFC,"£70,000"
,Manuel Lanzini ,Midfielder,WHUFC,"£70,000"
114,Aleksandar Kolarov ,Defender,MCFC,"£69,000"
115,Nacho Monreal ,Defender,AFC,"£65,000"
,Alex Oxlade-Chamberlain ,Midfielder,AFC,"£65,000"
,Ben Chilwell ,Defender,LC,"£65,000"
,Ahmed Musa ,Forward,LC,"£65,000"
,Dejan Lovren ,Defender,LFC,"£65,000"
,Sergio Romero ,Goalkeeper,MUFC,"£65,000"
,Sofiane Boufal ,Midfielder,SFC,"£65,000"
,Oriol Romeu ,Midfielder,SFC,"£65,000"
,Cedric Soares ,Defender,SFC,"£65,000"
,Mame Diouf ,Forward,SCFC,"£65,000"
,Xherdan Shaqiri ,Midfielder,SCFC,"£65,000"
,Victor Wanyama ,Midfielder,THFC,"£65,000"
,Troy Deeney ,Forward,WAT,"£65,000"
,Jonny Evans ,Defender,WBAFC,"£65,000"
,Sofiane Feghouli ,Forward,WHUFC,"£65,000"
130,Francis Coquelin ,Midfielder,AFC,"£60,000"
,Asmir Begovic ,Goalkeeper,CFC,"£60,000"
,Scott Dann ,Defender,CP,"£60,000"
,Connor Wickham ,Forward,CP,"£60,000"
,Gareth Barry ,Midfielder,EFC,"£60,000"
,Wes Morgan ,Defender,LC,"£60,000"
,Simon Mignolet ,Goalkeeper,LFC,"£60,000"
,Adnan Januzaj ,Forward,MUFC,"£60,000"
,Aleksandar Mitrovic ,Forward,NUFC,"£60,000"
,Steven Davis ,Midfielder,SFC,"£60,000"
,Shane Long ,Forward,SFC,"£60,000"
,Nathan Redmond ,Forward,SFC,"£60,000"
,Dusan Tadic ,Forward,SFC,"£60,000"
,Eric Dier ,Midfielder,THFC,"£60,000"
,Danny Rose ,Defender,THFC,"£60,000"
,Nacer Chadli ,Midfielder,WBAFC,"£60,000"
,Ben Foster ,Goalkeeper,WBAFC,"£60,000"
,Jose Salomon Rondon ,Forward,WBAFC,"£60,000"
,Claudio Yacob ,Midfielder,WBAFC,"£60,000"
,Angelo Ogbonna ,Defender,WHUFC,"£60,000"
,Winston Reid ,Defender,WHUFC,"£60,000"
151,Jeffrey Schlupp ,Defender,CP,"£56,000"
152,Mohamed Elneny ,Midfielder,AFC,"£55,000"
,Olivier Giroud ,Forward,AFC,"£55,000"
,Luka Milivojevic ,Midfielder,CP,"£55,000"
,Bakary Sako ,Midfielder,CP,"£55,000"
,Andros Townsend ,Forward,CP,"£55,000"
,Patrick Van Aanholt ,Defender,CP,"£55,000"
,Ragnar Klavan ,Defender,LFC,"£55,000"
,Fraser Forster ,Goalkeeper,SFC,"£55,000"
,Jay Rodriguez ,Forward,SFC,"£55,000"
,Dele Alli ,Midfielder,THFC,"£55,000"
,Mousa Dembele ,Midfielder,THFC,"£55,000"
163,Libor Kozak ,Forward,AVFC,"£53,365"
164,Brad Guzan ,Goalkeeper,AVFC,"£51,407"
165,Hector Bellerin ,Defender,AFC,"£50,000"
,Gabriel Paulista ,Defender,AFC,"£50,000"
,James McArthur ,Midfielder,CP,"£50,000"
,James Tomkins ,Defender,CP,"£50,000"
,Phil Jagielka ,Defender,EFC,"£50,000"
,Aaron Lennon ,Forward,EFC,"£50,000"
,James McCarthy ,Midfielder,EFC,"£50,000"
,Christian Fuchs ,Defender,LC,"£50,000"
,Nampalys Mendy ,Midfielder,LC,"£50,000"
,Ron-Robert Zieler ,Goalkeeper,LC,"£50,000"
,Kelechi Iheanacho ,Forward,MCFC,"£50,000"
,Jordy Clasie ,Midfielder,SFC,"£50,000"
,Pierre-Emile Hojbjerg ,Midfielder,SFC,"£50,000"
,Joe Allen ,Midfielder,SCFC,"£50,000"
,Marko Arnautovic ,Midfielder,SCFC,"£50,000"
,Giannelli Imbula ,Midfielder,SCFC,"£50,000"
,Jordan Ayew ,Forward,SCAFC,"£50,000"
,Lukasz Fabianski ,Goalkeeper,SCAFC,"£50,000"
,Mauro Zarate ,Forward,WAT,"£50,000"
,Aaron Cresswell ,Defender,WHUFC,"£50,000"
,Mark Noble ,Midfielder,WHUFC,"£50,000"
,Pedro Obiang ,Midfielder,WHUFC,"£50,000"
187,Ross Barkley ,Midfielder,EFC,"£48,000"
,Bojan Krkic ,Midfielder,SCFC,"£48,000"
189,Kieran Gibbs ,Defender,AFC,"£46,000"
,Jake Livermore ,Midfielder,WBAFC,"£46,000"
191,Joshua King ,Forward,BOU,"£45,000"
,Calum Chambers ,Defender,AFC,"£45,000"
,Carl Jenkinson ,Defender,AFC,"£45,000"
,Idrissa Gueye ,Midfielder,EFC,"£45,000"
,Marc Albrighton ,Midfielder,LC,"£45,000"
,Danny Simpson ,Defender,LC,"£45,000"
,Emre Can ,Midfielder,LFC,"£45,000"
,Marlos Moreno ,Forward,MCFC,"£45,000"
,Matteo Darmian ,Defender,MUFC,"£45,000"
,Mohamed Diame ,Midfielder,NUFC,"£45,000"
,Ayoze Perez ,Forward,NUFC,"£45,000"
,Matt Ritchie ,Midfielder,NUFC,"£45,000"
,James Ward-Prowse ,Midfielder,SFC,"£45,000"
,Ryan Shawcross ,Defender,SCFC,"£45,000"
,Philipp Wollscheid ,Defender,SCFC,"£45,000"
,Gonzalez Baston ,Forward,SCAFC,"£45,000"
,Leroy Fer ,Midfielder,SCAFC,"£45,000"
,Federico Fazio ,Defender,THFC,"£45,000"
,Kevin Wimmer ,Defender,THFC,"£45,000"
,Nordin Amrabat ,Forward,WAT,"£45,000"
,Daryl Janmaat ,Defender,WAT,"£45,000"
,Roberto Pereyra ,Midfielder,WAT,"£45,000"
,Chris Brunt ,Midfielder,WBAFC,"£45,000"
214,Federico Fernandez ,Defender,SCAFC,"£43,000"
215,Kurt Zouma ,Defender,CFC,"£42,308"
216,Valon Behrami ,Midfielder,WAT,"£42,000"
217,Ryan Bertrand ,Defender,CFC,"£40,083"
218,Artur Boruc ,Goalkeeper,BOU,"£40,000"
,David Ospina ,Goalkeeper,AFC,"£40,000"
,Ramiro Funes Mori ,Defender,EFC,"£40,000"
,Arouna Kone ,Forward,EFC,"£40,000"
,Enner Valencia ,Forward,EFC,"£40,000"
,Andy King ,Midfielder,LC,"£40,000"
,Alberto Moreno ,Defender,LFC,"£40,000"
,Dwight Gayle ,Forward,NUFC,"£40,000"
,Alex McCarthy ,Goalkeeper,SFC,"£40,000"
,Jeremy Pied ,Midfielder,SFC,"£40,000"
,Peter Crouch ,Forward,SCFC,"£40,000"
,Nabil Bentaleb ,Midfielder,THFC,"£40,000"
,Michel Vorm ,Goalkeeper,THFC,"£40,000"
,Mario Suarez ,Midfielder,WAT,"£40,000"
,James Morrison ,Midfielder,WBAFC,"£40,000"
,Matt Phillips ,Midfielder,WBAFC,"£40,000"
,Arthur Masuaku ,Defender,WHUFC,"£40,000"
,Robert Snodgrass ,Midfielder,WHUFC,"£40,000"
236,Jores Okore ,Defender,AVFC,"£39,904"
237,Jordon Ibe ,Midfielder,BOU,"£38,000"
,Seamus Coleman ,Defender,EFC,"£38,000"
,Robert Huth ,Defender,LC,"£38,000"
,Erik Pieters ,Defender,SCFC,"£38,000"
241,Sung-Yeung Ki ,Midfielder,SCAFC,"£36,000"
,Wayne Routledge ,Midfielder,SCAFC,"£36,000"
243,Andrew Surman ,Midfielder,BOU,"£35,000"
,Jonathan Kodjia ,Forward,AVFC,"£35,000"
,Lewis Dunk ,Defender,BHA,"£35,000"
,Robbie Brady ,Midfielder,BFC,"£35,000"
,Steven Defour ,Midfielder,BFC,"£35,000"
,Tom Heaton ,Goalkeeper,BFC,"£35,000"
,Jeff Hendrick ,Midfielder,BFC,"£35,000"
,Andreas Christensen ,Defender,CFC,"£35,000"
,Ruben Loftus-Cheek ,Midfielder,CFC,"£35,000"
,Fraizer Campbell ,Forward,CP,"£35,000"
,Mathieu Flamini ,Midfielder,CP,"£35,000"
,Jason Puncheon ,Midfielder,CP,"£35,000"
,Joel Ward ,Defender,CP,"£35,000"
,Shinji Okazaki ,Forward,LC,"£35,000"
,Lazar Markovic ,Forward,LFC,"£35,000"
,Vurnon Anita ,Defender,NUFC,"£35,000"
,Ciaran Clark ,Defender,NUFC,"£35,000"
,Jack Colback ,Midfielder,NUFC,"£35,000"
,Jesus Gamez ,Defender,NUFC,"£35,000"
,Yoan Gouffran ,Midfielder,NUFC,"£35,000"
,Chancel Mbemba ,Defender,NUFC,"£35,000"
,Emmanuel Rivière ,Forward,NUFC,"£35,000"
,Henri Saivet ,Midfielder,NUFC,"£35,000"
,Matz Sels ,Goalkeeper,NUFC,"£35,000"
,Charlie Adam ,Midfielder,SCFC,"£35,000"
,Jack Butland ,Goalkeeper,SCFC,"£35,000"
,Leon Britton ,Midfielder,SCAFC,"£35,000"
,Tom Carroll ,Midfielder,SCAFC,"£35,000"
,Jack Cork ,Midfielder,SCAFC,"£35,000"
,Georges-Kevin N'Koudou ,Midfielder,THFC,"£35,000"
,Kieran Trippier ,Defender,THFC,"£35,000"
,Étienne Capoue ,Midfielder,WAT,"£35,000"
,Younes Kaboul ,Defender,WAT,"£35,000"
,Stefano Okaka ,Forward,WAT,"£35,000"
,Gareth McAuley ,Defender,WBAFC,"£35,000"
,Allan-Romeo Nyom ,Defender,WBAFC,"£35,000"
,James Collins ,Defender,WHUFC,"£35,000"
280,Vincent Janssen ,Forward,THFC,"£34,000"
281,Jon Flanagan ,Defender,LFC,"£33,000"
,Stephen Ireland ,Midfielder,SCFC,"£33,000"
,Joselu Mato ,Forward,SCFC,"£33,000"
,Marc Muniesa ,Defender,SCFC,"£33,000"
,Martin Olsson ,Defender,SCAFC,"£33,000"
286,Adam Lallana ,Midfielder,LFC,"£32,500"
,Helder Costa ,Forward,WWFC,"£32,500"
288,Nathan Dyer ,Midfielder,SCAFC,"£32,000"
,Kyle Naughton ,Defender,SCAFC,"£32,000"
,Angel Rangel ,Defender,SCAFC,"£32,000"
291,Ashley Westwood ,Midfielder,BFC,"£31,000"
,Phil Bardsley ,Defender,SCFC,"£31,000"
293,Lewis Cook ,Midfielder,BOU,"£30,000"
,Adam Federici ,Goalkeeper,BOU,"£30,000"
,Simon Francis ,Defender,BOU,"£30,000"
,Callum Wilson ,Forward,BOU,"£30,000"
,Marc Wilson (on loan from ) ,Defender,BOU,"£30,000"
,Joel Campbell ,Forward,AFC,"£30,000"
,Alex Iwobi ,Forward,AFC,"£30,000"
,James Chester ,Defender,AVFC,"£30,000"
,Shane Duffy ,Defender,BHA,"£30,000"
,Glenn Murray ,Forward,BHA,"£30,000"
,Bruno Saltor Grau ,Defender,BHA,"£30,000"
,Pape Souare ,Defender,CP,"£30,000"
,Muhamed Besic ,Midfielder,EFC,"£30,000"
,Maarten Stekelenburg ,Goalkeeper,EFC,"£30,000"
,Aaron Mooy ,Midfielder,HUD,"£30,000"
,Bartosz Kapustka ,Midfielder,LC,"£30,000"
,Grant Hanley ,Defender,NUFC,"£30,000"
,Deandre Yedlin ,Defender,NUFC,"£30,000"
,Florin Gardos ,Defender,SFC,"£30,000"
,Lee Grant ,Goalkeeper,SCFC,"£30,000"
,Glen Johnson ,Defender,SCFC,"£30,000"
,Jordi Amat ,Defender,SCAFC,"£30,000"
,Jefferson Montero ,Midfielder,SCAFC,"£30,000"
,Luciano Narsingh ,Midfielder,SCAFC,"£30,000"
,Jose Holebas ,Defender,WAT,"£30,000"
,Christian Kabasele ,Defender,WAT,"£30,000"
,Isaac Success ,Forward,WAT,"£30,000"
,Craig Dawson ,Defender,WBAFC,"£30,000"
,James McClean ,Midfielder,WBAFC,"£30,000"
,Sam Byram ,Defender,WHUFC,"£30,000"
,Edimilson Fernandes ,Midfielder,WHUFC,"£30,000"
,Cheikhou Kouyate ,Midfielder,WHUFC,"£30,000"
,Havard Nordtveit ,Midfielder,WHUFC,"£30,000"
,Diafra Sakho ,Forward,WHUFC,"£30,000"
327,Lewis Grabban ,Forward,BOU,"£29,000"
328,Johann Berg Gudmundsson ,Midfielder,BFC,"£28,000"
,Ben Mee ,Defender,BFC,"£28,000"
,Stephen Ward ,Defender,BFC,"£28,000"
,Divock Origi ,Forward,LFC,"£28,000"
,Paul Dummett ,Defender,NUFC,"£28,000"
,Maya Yoshida ,Defender,SFC,"£28,000"
,Glenn Whelan ,Midfielder,SCFC,"£28,000"
,Callum McManaman ,Forward,WBAFC,"£28,000"
336,Marco van Ginkel ,Midfielder,CFC,"£27,885"
,Ivan Cavaleiro ,Forward,WWFC,"£27,885"
338,Benik Afobe ,Forward,BOU,"£27,000"
,Ryan Fraser ,Midfielder,BOU,"£27,000"
,Leonardo Ulloa ,Forward,LC,"£27,000"
,Gokhan Tore ,Midfielder,WHUFC,"£27,000"
342,Boaz Myhill ,Goalkeeper,WBAFC,"£26,000"
343,Charlie Daniels ,Defender,BOU,"£25,000"
,Marc Pugh ,Midfielder,BOU,"£25,000"
,Brad Smith ,Defender,BOU,"£25,000"
,Rob Holding ,Defender,AFC,"£25,000"
,Beram Kayal ,Midfielder,BHA,"£25,000"
,Solly March ,Midfielder,BHA,"£25,000"
,Ashley Barnes ,Forward,BFC,"£25,000"
,Andre Gray ,Forward,BFC,"£25,000"
,Robert Kenedy (on loan from ) ,Midfielder,CFC,"£25,000"
,Damien Delaney ,Defender,CP,"£25,000"
,Martin Kelly ,Defender,CP,"£25,000"
,Joe Ledley ,Midfielder,CP,"£25,000"
,Chung-Yong Lee ,Forward,CP,"£25,000"
,Julian Speroni ,Goalkeeper,CP,"£25,000"
,Mason Holgate ,Defender,EFC,"£25,000"
,Demarai Gray ,Forward,LC,"£25,000"
,Matty James ,Midfielder,LC,"£25,000"
,Loris Karius ,Goalkeeper,LFC,"£25,000"
,Bruno Zuculini ,Midfielder,MCFC,"£25,000"
,Karl Darlow ,Goalkeeper,NUFC,"£25,000"
,Rob Elliot ,Goalkeeper,NUFC,"£25,000"
,Daryl Murphy ,Forward,NUFC,"£25,000"
,Ibrahim Afellay ,Midfielder,SCFC,"£25,000"
,Jonathan Walters ,Forward,SCFC,"£25,000"
,Alfie Mawson ,Defender,SCAFC,"£25,000"
,Kristoffer Nordfeldt ,Goalkeeper,SCAFC,"£25,000"
,Harry Winks ,Midfielder,THFC,"£25,000"
,Miguel Britos ,Defender,WAT,"£25,000"
,Heurelho Gomes ,Goalkeeper,WAT,"£25,000"
,Costel Pantilimon ,Goalkeeper,WAT,"£25,000"
,Michail Antonio ,Midfielder,WHUFC,"£25,000"
374,Aleksandar Tonev ,Midfielder,AVFC,"£23,558"
375,Max-Alain Gradel ,Forward,BOU,"£23,000"
,Scott Arfield ,Midfielder,BFC,"£23,000"
,Tomas Kalas ,Defender,CFC,"£23,000"
,Marcin Wasilewski ,Defender,LC,"£23,000"
,Ramadan Sobhi ,Forward,SCFC,"£23,000"
380,Michael Keane ,Defender,BFC,"£22,000"
,Dean Marney ,Midfielder,BFC,"£22,000"
,James Tarkowski ,Defender,BFC,"£22,000"
,Isaac Hayden ,Midfielder,NUFC,"£22,000"
,Steven Berghuis ,Forward,WAT,"£22,000"
,Romain Saiss ,Midfielder,WWFC,"£22,000"
386,Daniel Amartey ,Midfielder,LC,"£21,000"
387,Nathan Ake ,Defender,CFC,"£20,041"
388,Harry Arter ,Midfielder,BOU,"£20,000"
,Dan Gosling ,Midfielder,BOU,"£20,000"
,Lys Mousset ,Forward,BOU,"£20,000"
,Emiliano Martinez ,Goalkeeper,AFC,"£20,000"
,Yaya Sanogo ,Forward,AFC,"£20,000"
,Connor Goldson ,Defender,BHA,"£20,000"
,Tomer Hemed ,Forward,BHA,"£20,000"
,Uwe Hunemeier ,Defender,BHA,"£20,000"
,Jamie Murphy ,Forward,BHA,"£20,000"
,Liam Rosenior ,Defender,BHA,"£20,000"
,Jiri Skalak ,Forward,BHA,"£20,000"
,George Boyd ,Midfielder,BFC,"£20,000"
,Ola Aina ,Defender,CFC,"£20,000"
,Lewis Baker ,Midfielder,CFC,"£20,000"
,Zeki Fryers ,Defender,CP,"£20,000"
,Wayne Hennessey ,Goalkeeper,CP,"£20,000"
,Joel Robles ,Goalkeeper,EFC,"£20,000"
,Sean Scannell ,Forward,HUD,"£20,000"
,Oleksandr Zinchenko ,Midfielder,MCFC,"£20,000"
,Marcus Rashford ,Forward,MUFC,"£20,000"
,James Wilson ,Forward,MUFC,"£20,000"
,Sammy Ameobi ,Midfielder,NUFC,"£20,000"
,Massadio Haidara ,Defender,NUFC,"£20,000"
,Cameron Carter-Vickers ,Defender,THFC,"£20,000"
,Brice Dja Djédjé ,Defender,WAT,"£20,000"
,Abdoulaye Doucouré ,Midfielder,WAT,"£20,000"
,Sebastian Prodl ,Defender,WAT,"£20,000"
,Jerome Sinclair ,Forward,WAT,"£20,000"
416,Paulo Gazzaniga ,Goalkeeper,SFC,"£18,000"
,Jake Hesketh ,Midfielder,SFC,"£18,000"
,Sam McQueen ,Midfielder,SFC,"£18,000"
,Josh Sims ,Forward,SFC,"£18,000"
420,Adam Smith ,Defender,BOU,"£17,500"
,Scott Hogan ,Forward,AVFC,"£17,500"
,Onyinye Ndidi ,Midfielder,LC,"£17,500"
423,Sam Vokes ,Forward,BFC,"£17,000"
,Michael Hector ,Defender,CFC,"£17,000"
,Bruno Martins Indi ,Defender,SCFC,"£17,000"
426,Tyrone Mings ,Defender,BOU,"£16,000"
,Rhoys Wiggins ,Defender,BOU,"£16,000"
,Collin Quaner ,Forward,HUD,"£16,000"
,Kevin Stewart ,Midfielder,LFC,"£16,000"
,Tommie Hoban ,Defender,WAT,"£16,000"
431,Emerson Hyndman ,Midfielder,BOU,"£15,000"
,Junior Stanislas ,Midfielder,BOU,"£15,000"
,David Stockdale ,Goalkeeper,BHA,"£15,000"
,Matt Miazga ,Defender,CFC,"£15,000"
,Jo Gorenc-Stankovic ,Defender,HUD,"£15,000"
,Joe Gomez ,Defender,LFC,"£15,000"
,Marko Grujic ,Midfielder,LFC,"£15,000"
,Timothy Fosu-Mensah ,Defender,MUFC,"£15,000"
,Jamaal Lascelles ,Defender,NUFC,"£15,000"
,Modou Barrow ,Forward,SCAFC,"£15,000"
,Kyle Bartley ,Defender,SCAFC,"£15,000"
,Mike van der Hoorn ,Defender,SCAFC,"£15,000"
,Juan Carlos Paredes ,Defender,WAT,"£15,000"
,Hal Robson-Kanu ,Forward,WBAFC,"£15,000"
,Doneil Henry ,Defender,WHUFC,"£15,000"
446,Kevin Long ,Defender,BFC,"£14,000"
,Anthony Pilkington ,Midfielder,CCFC,"£14,000"
,Rolando Aarons ,Forward,NUFC,"£14,000"
449,Neeskens Kebano ,Midfielder,FFC,"£13,462"
450,Steve Cook ,Defender,BOU,"£13,000"
,Eunan O'Kane ,Midfielder,LUFC,"£13,000"
,Craig Cathcart ,Defender,WAT,"£13,000"
,Obbi Oulare ,Forward,WAT,"£13,000"
454,Jazz Richards ,Defender,CCFC,"£12,981"
455,Oliver Norwood ,Midfielder,BHA,"£12,000"
,Fredrik Ulvestad ,Midfielder,BFC,"£12,000"
,Jack Payne ,Midfielder,HUD,"£12,000"
,Ben Hamer ,Goalkeeper,LC,"£12,000"
,Trent Alexander-Arnold ,Defender,LFC,"£12,000"
,Sam Johnstone ,Goalkeeper,MUFC,"£12,000"
,Curtis Good ,Defender,NUFC,"£12,000"
,Sam Gallagher ,Forward,SFC,"£12,000"
,Harrison Reed ,Midfielder,SFC,"£12,000"
,Jack Stephens ,Defender,SFC,"£12,000"
465,Ademola Lookman ,Forward,EFC,"£11,500"
466,Nick Pope ,Goalkeeper,BFC,"£11,000"
,Stuart O'Keefe ,Midfielder,CCFC,"£11,000"
,Kenneth Zohore ,Forward,CCFC,"£11,000"
469,Tendayi Darikwa ,Defender,BFC,"£10,000"
,Eduardo Carvalho ,Goalkeeper,CFC,"£10,000"
,Charly Musonda ,Midfielder,CFC,"£10,000"
,Wallace Oliveira ,Defender,CFC,"£10,000"
,Stefan Johansen ,Midfielder,FFC,"£10,000"
,Martin Cranie ,Defender,HUD,"£10,000"
,Jonathan Hogg ,Midfielder,HUD,"£10,000"
,Mark Hudson ,Defender,HUD,"£10,000"
,Joe Lolley ,Forward,HUD,"£10,000"
,Christopher Schindler ,Defender,HUD,"£10,000"
,Jordon Ibe ,Midfielder,LFC,"£10,000"
,Sheyi Ojo ,Forward,LFC,"£10,000"
,Patrick Roberts ,Forward,MCFC,"£10,000"
,Cameron Borthwick-Jackson ,Defender,MUFC,"£10,000"
,Matt Targett ,Defender,SFC,"£10,000"
,Jakob Haugaard ,Goalkeeper,SCFC,"£10,000"
,Matt Grimes ,Midfielder,SCAFC,"£10,000"
,Giedrius Arlauskis ,Goalkeeper,WAT,"£10,000"
,Sam Field ,Midfielder,WBAFC,"£10,000"
488,Kazenga Lualua ,Midfielder,BHA,"£9,000"
,Todd Kane ,Defender,CFC,"£9,000"
,Achraf Lazaar ,Defender,NUFC,"£9,000"
,Leon Clarke ,Forward,SUFC,"£9,000"
492,Denis Odoi ,Defender,FFC,"£8,900"
493,Ryan Allsop ,Goalkeeper,BOU,"£8,500"
494,Richie Towell ,Forward,BHA,"£8,000"
,Tyias Browning ,Defender,EFC,"£8,000"
,Floyd Ayité ,Forward,FFC,"£8,000"
,Michael Hefele ,Defender,HUD,"£8,000"
,Chris Lowe ,Defender,HUD,"£8,000"
,Rajiv van La Parra ,Midfielder,HUD,"£8,000"
,Nahki Wells ,Forward,HUD,"£8,000"
,Hamza Choudhury ,Midfielder,LC,"£8,000"
,Brahim Diaz ,Midfielder,MCFC,"£8,000"
,Josh Cullen ,Midfielder,WHUFC,"£8,000"
,Domingos Quina ,Midfielder,WHUFC,"£8,000"
505,Jed Steer ,Goalkeeper,AVFC,"£7,284"
