Rank,Name,Position,Team,Weekly Salary
,Fernando Llorente ,Forward,THFC,"£75,000"
,Pablo Zabaleta ,Defender,WHUFC,"£75,000"
134,Asmir Begovic ,Goalkeeper,BOU,"£70,000"
,Nacho Monreal ,Defender,AFC,"£70,000"
,Davide Zappacosta ,Defender,CFC,"£70,000"
,Leighton Baines ,Defender,EFC,"£70,000"
,Idrissa Gueye ,Midfielder,EFC,"£70,000"
,Ashley Williams (on loan from ) ,Defender,EFC,"£70,000"
,Ricardo Pereira ,Defender,LC,"£70,000"
,Nathaniel Clyne (on loan from ) ,Defender,LFC,"£70,000"
,Sergio Romero ,Goalkeeper,MUFC,"£70,000"
,Jonjo Shelvey ,Midfielder,NUFC,"£70,000"
,Charlie Austin ,Forward,SFC,"£70,000"
,Ryan Bertrand ,Defender,SFC,"£70,000"
,Fraser Forster ,Goalkeeper,SFC,"£70,000"
,Kevin Wimmer ,Defender,SCFC,"£70,000"
,Serge Aurier ,Defender,THFC,"£70,000"
,Abdoulaye Doucouré ,Midfielder,WAT,"£70,000"
,Andre Gray ,Forward,WAT,"£70,000"
,Michail Antonio ,Midfielder,WHUFC,"£70,000"
,Manuel Lanzini ,Midfielder,WHUFC,"£70,000"
,Angelo Ogbonna ,Defender,WHUFC,"£70,000"
,Winston Reid ,Defender,WHUFC,"£70,000"
155,Andre-Frank Zambo Anguissa ,Midfielder,FFC,"£67,000"
,Issa Diop ,Defender,WHUFC,"£67,000"
157,Cheikhou Kouyate ,Midfielder,CP,"£65,000"
,Jean Michael Seri ,Midfielder,FFC,"£65,000"
,Ben Chilwell ,Defender,LC,"£65,000"
,Alberto Moreno ,Defender,LFC,"£65,000"
,Aymeric Laporte ,Defender,MCFC,"£65,000"
,Ederson Moraes ,Goalkeeper,MCFC,"£65,000"
,Mario Lemina ,Midfielder,SFC,"£65,000"
,Oriol Romeu ,Midfielder,SFC,"£65,000"
,Cedric Soares ,Defender,SFC,"£65,000"
,Eric Maxim Choupo-Moting ,Midfielder,SCFC,"£65,000"
,Davinson Sanchez ,Defender,THFC,"£65,000"
,Kieran Trippier ,Defender,THFC,"£65,000"
,Victor Wanyama ,Midfielder,THFC,"£65,000"
,Troy Deeney ,Forward,WAT,"£65,000"
,Lukasz Fabianski ,Goalkeeper,WHUFC,"£65,000"
172,Scott Dann ,Defender,CP,"£60,000"
,Vicente Guaita ,Goalkeeper,CP,"£60,000"
,Connor Wickham ,Forward,CP,"£60,000"
,Michael Keane ,Defender,EFC,"£60,000"
,Cenk Tosun ,Forward,EFC,"£60,000"
,Aleksandar Mitrovic ,Forward,FFC,"£60,000"
,Kelechi Iheanacho ,Forward,LC,"£60,000"
,Wes Morgan ,Defender,LC,"£60,000"
,Simon Mignolet ,Goalkeeper,LFC,"£60,000"
,Steven Davis ,Midfielder,SFC,"£60,000"
,Mohamed Elyounoussi ,Forward,SFC,"£60,000"
,Wesley Hoedt ,Defender,SFC,"£60,000"
,Shane Long ,Forward,SFC,"£60,000"
,Nathan Redmond ,Forward,SFC,"£60,000"
,Jannik Vestergaard ,Defender,SFC,"£60,000"
,Bruno Martins Indi ,Defender,SCFC,"£60,000"
,Ben Davies ,Defender,THFC,"£60,000"
,Eric Dier ,Midfielder,THFC,"£60,000"
,Danny Rose ,Defender,THFC,"£60,000"
,Gerard Deulofeu ,Forward,WAT,"£60,000"
,Nacer Chadli ,Midfielder,WBAFC,"£60,000"
,Jay Rodriguez ,Forward,WBAFC,"£60,000"
194,Pedro Rodríguez Ledesma ,Midfielder,CFC,"£57,692"
195,Jeffrey Schlupp ,Defender,CP,"£56,000"
196,Ben Mee ,Defender,BFC,"£55,000"
,James McArthur ,Midfielder,CP,"£55,000"
,Luka Milivojevic ,Midfielder,CP,"£55,000"
,Jairo Riedewald ,Defender,CP,"£55,000"
,Andros Townsend ,Forward,CP,"£55,000"
,Patrick Van Aanholt ,Defender,CP,"£55,000"
,Seamus Coleman ,Defender,EFC,"£55,000"
,Oumar Niasse ,Forward,EFC,"£55,000"
,Luciano Vietto ,Forward,FFC,"£55,000"
,Demarai Gray ,Forward,LC,"£55,000"
,Vicente Iborra ,Midfielder,LC,"£55,000"
,James Maddison ,Midfielder,LC,"£55,000"
,Darren Fletcher ,Midfielder,SCFC,"£55,000"
,Ryan Shawcross ,Defender,SCFC,"£55,000"
,Pedro Obiang ,Midfielder,WHUFC,"£55,000"
211,Yoshinori Muto ,Forward,NUFC,"£54,000"
212,Mohamed Elneny ,Midfielder,AFC,"£52,500"
213,Ainsley Maitland-Niles ,Midfielder,AFC,"£52,000"
214,Jefferson Lerma ,Midfielder,BOU,"£50,000"
,Calum Chambers (on loan from ) ,Defender,AFC,"£50,000"
,Alex Iwobi ,Forward,AFC,"£50,000"
,Pascal Gross ,Midfielder,BHA,"£50,000"
,Alireza Jahanbakhsh ,Forward,BHA,"£50,000"
,Martin Montoya ,Defender,BHA,"£50,000"
,James Tarkowski ,Defender,BFC,"£50,000"
,Chris Wood ,Forward,BFC,"£50,000"
,James Tomkins ,Defender,CP,"£50,000"
,Phil Jagielka ,Defender,EFC,"£50,000"
,James McCarthy ,Midfielder,EFC,"£50,000"
,Aaron Mooy ,Midfielder,HUD,"£50,000"
,Christian Fuchs ,Defender,LC,"£50,000"
,Nampalys Mendy ,Midfielder,LC,"£50,000"
,Trent Alexander-Arnold ,Defender,LFC,"£50,000"
,Andrew Robertson ,Defender,LFC,"£50,000"
,Stuart Armstrong ,Midfielder,SFC,"£50,000"
,Pierre-Emile Hojbjerg ,Midfielder,SFC,"£50,000"
,Alex McCarthy ,Goalkeeper,SFC,"£50,000"
,Maya Yoshida ,Defender,SFC,"£50,000"
,Joe Allen ,Midfielder,SCFC,"£50,000"
,Giannelli Imbula ,Midfielder,SCFC,"£50,000"
,Harry Winks ,Midfielder,THFC,"£50,000"
,Tom Cleverley ,Midfielder,WAT,"£50,000"
,Aaron Cresswell ,Defender,WHUFC,"£50,000"
,Mark Noble ,Midfielder,WHUFC,"£50,000"
,Adrian San Miguel del Castillo ,Goalkeeper,WHUFC,"£50,000"
,Carlos Sanchez ,Midfielder,WHUFC,"£50,000"
,Willy Boly ,Defender,WWFC,"£50,000"
,Ruben Neves ,Midfielder,WWFC,"£50,000"
244,Jack Stephens ,Defender,SFC,"£48,000"
,Bojan Krkic ,Midfielder,SCFC,"£48,000"
246,Steve Cook ,Defender,BOU,"£45,000"
,Joshua King ,Forward,BOU,"£45,000"
,Carl Jenkinson ,Defender,AFC,"£45,000"
,Edward Nketiah ,Forward,AFC,"£45,000"
,Lewis Dunk ,Defender,BHA,"£45,000"
,Jose Izquierdo ,Forward,BHA,"£45,000"
,Jurgen Locadia ,Forward,BHA,"£45,000"
,Davy Propper ,Midfielder,BHA,"£45,000"
,Steven Defour ,Midfielder,BFC,"£45,000"
,Joe Hart ,Goalkeeper,BFC,"£45,000"
,Fabricio Agosto Ramírez ,Goalkeeper,FFC,"£45,000"
,Sergio Rico ,Goalkeeper,FFC,"£45,000"
,Marc Albrighton ,Midfielder,LC,"£45,000"
,Richad Ghezzal ,Midfielder,LC,"£45,000"
,Danny Simpson ,Defender,LC,"£45,000"
,Caglar Soyuncu ,Defender,LC,"£45,000"
,Divock Origi ,Forward,LFC,"£45,000"
,Matteo Darmian ,Defender,MUFC,"£45,000"
,Marcus Rashford ,Forward,MUFC,"£45,000"
,Mohamed Diame ,Midfielder,NUFC,"£45,000"
,Ayoze Perez ,Forward,NUFC,"£45,000"
,Matt Ritchie ,Midfielder,NUFC,"£45,000"
,James Ward-Prowse ,Midfielder,SFC,"£45,000"
,Daryl Janmaat ,Defender,WAT,"£45,000"
,Roberto Pereyra ,Midfielder,WAT,"£45,000"
,Sebastian Prodl ,Defender,WAT,"£45,000"
,Diogo Jota ,Forward,WWFC,"£45,000"
273,Emerson Palmieri ,Defender,CFC,"£44,000"
274,Federico Fernandez ,Defender,NUFC,"£43,000"
,Adama Traore ,Midfielder,WWFC,"£43,000"
276,Tom Heaton ,Goalkeeper,BFC,"£42,308"
277,Raul Jimenez ,Forward,WWFC,"£41,000"
278,Nathan Ake ,Defender,BOU,"£40,000"
,Harry Arter (on loan from ) ,Midfielder,BOU,"£40,000"
,Artur Boruc ,Goalkeeper,BOU,"£40,000"
,Callum Wilson ,Forward,BOU,"£40,000"
,Matteo Guendouzi ,Midfielder,AFC,"£40,000"
,Henri Lansbury ,Midfielder,AVFC,"£40,000"
,Florin Andone ,Forward,BHA,"£40,000"
,Shane Duffy ,Defender,BHA,"£40,000"
,Ashley Barnes ,Forward,BFC,"£40,000"
,Ben Gibson ,Defender,BFC,"£40,000"
,Willy Caballero ,Goalkeeper,CFC,"£40,000"
,Kurt Zouma (on loan from ) ,Defender,CFC,"£40,000"
,Wayne Hennessey ,Goalkeeper,CP,"£40,000"
,Yohan Benalouane ,Defender,LC,"£40,000"
,Andy King ,Midfielder,LC,"£40,000"
,Jamaal Lascelles ,Defender,NUFC,"£40,000"
,Joselu Mato ,Forward,NUFC,"£40,000"
,Fabian Schar ,Defender,NUFC,"£40,000"
,Ki Sung-yueng ,Midfielder,NUFC,"£40,000"
,Sam Gallagher ,Forward,SFC,"£40,000"
,Angus Gunn ,Goalkeeper,SFC,"£40,000"
,Peter Crouch ,Forward,SCFC,"£40,000"
,Michel Vorm ,Goalkeeper,THFC,"£40,000"
,Étienne Capoue ,Midfielder,WAT,"£40,000"
,Fabian Balbuena ,Defender,WHUFC,"£40,000"
,Ryan Fredericks ,Midfielder,WHUFC,"£40,000"
,Arthur Masuaku ,Defender,WHUFC,"£40,000"
,Robert Snodgrass ,Midfielder,WHUFC,"£40,000"
306,Jordon Ibe ,Midfielder,BOU,"£38,000"
,Jack Cork ,Midfielder,BFC,"£38,000"
,Philippe Sandler ,Defender,MCFC,"£38,000"
,Martin Dubravka ,Goalkeeper,NUFC,"£38,000"
,Florian Lejeune ,Defender,NUFC,"£38,000"
,Erik Pieters ,Defender,SCFC,"£38,000"
312,Leander Dendoncker ,Midfielder,WWFC,"£37,923"
313,Jonny Castro ,Defender,WWFC,"£36,673"
314,Lewis Cook ,Midfielder,BOU,"£35,000"
,Charlie Daniels ,Defender,BOU,"£35,000"
,Dan Gosling ,Midfielder,BOU,"£35,000"
,Adam Smith ,Defender,BOU,"£35,000"
,Junior Stanislas ,Forward,BOU,"£35,000"
,Andrew Surman ,Midfielder,BOU,"£35,000"
,Jack Grealish ,Midfielder,AVFC,"£35,000"
,Jonathan Kodjia ,Forward,AVFC,"£35,000"
,Anthony Knockaert ,Forward,BHA,"£35,000"
,Mathew Ryan ,Goalkeeper,BHA,"£35,000"
,Robbie Brady ,Midfielder,BFC,"£35,000"
,Jeff Hendrick ,Midfielder,BFC,"£35,000"
,Aaron Lennon ,Forward,BFC,"£35,000"
,Nick Pope ,Goalkeeper,BFC,"£35,000"
,Matej Vydra ,Forward,BFC,"£35,000"
,Ruben Loftus-Cheek ,Midfielder,CFC,"£35,000"
,Jason Puncheon ,Midfielder,CP,"£35,000"
,Joel Ward ,Defender,CP,"£35,000"
,Marcus Bettinelli ,Goalkeeper,FFC,"£35,000"
,Laurent Depoitre ,Forward,HUD,"£35,000"
,Erik Durm ,Defender,HUD,"£35,000"
,Terence Kongolo ,Defender,HUD,"£35,000"
,Steve Mounie ,Forward,HUD,"£35,000"
,Patrick Bamford ,Forward,LUFC,"£35,000"
,Shinji Okazaki ,Forward,LC,"£35,000"
,Ciaran Clark ,Defender,NUFC,"£35,000"
,Paul Dummett ,Defender,NUFC,"£35,000"
,Javier Manquillo ,Defender,NUFC,"£35,000"
,Matt Targett ,Defender,SFC,"£35,000"
,Jack Butland ,Goalkeeper,SCFC,"£35,000"
,Nathaniel Chalobah ,Midfielder,WAT,"£35,000"
,Heurelho Gomes ,Goalkeeper,WAT,"£35,000"
,Younes Kaboul ,Defender,WAT,"£35,000"
,Stefano Okaka ,Forward,WAT,"£35,000"
,John Ruddy ,Goalkeeper,WWFC,"£35,000"
349,Vincent Janssen ,Forward,THFC,"£34,000"
350,Mathias Jorgensen ,Defender,HUD,"£33,000"
,Marc Muniesa ,Defender,SCFC,"£33,000"
352,Helder Costa ,Forward,WWFC,"£32,500"
353,Kiko Casilla ,Goalkeeper,LUFC,"£32,115"
354,Neil Taylor ,Defender,AVFC,"£32,000"
,Ezequiel Schelotto ,Defender,BHA,"£32,000"
,Alfie Mawson ,Defender,FFC,"£32,000"
,Matty James ,Midfielder,LC,"£32,000"
358,Ashley Westwood ,Midfielder,BFC,"£31,000"
359,Simon Francis ,Defender,BOU,"£30,000"
,James Chester ,Defender,AVFC,"£30,000"
,Solly March ,Midfielder,BHA,"£30,000"
,Glenn Murray ,Forward,BHA,"£30,000"
,Dale Stephens ,Midfielder,BHA,"£30,000"
,Johann Berg Gudmundsson ,Midfielder,BFC,"£30,000"
,Bobby Reid ,Forward,CCFC,"£30,000"
,Alex Smithies ,Goalkeeper,CCFC,"£30,000"
,Pape Souare ,Defender,CP,"£30,000"
,Maarten Stekelenburg ,Goalkeeper,EFC,"£30,000"
,Joe Bryan ,Defender,FFC,"£30,000"
,Tom Cairney ,Midfielder,FFC,"£30,000"
,Adama Diakhaby ,Forward,HUD,"£30,000"
,Alex Pritchard ,Midfielder,HUD,"£30,000"
,Daniel Williams ,Midfielder,HUD,"£30,000"
,Joe Gomez ,Defender,LFC,"£30,000"
,Tosin Adarabioyo (on loan from ) ,Defender,MCFC,"£30,000"
,Lee Grant ,Goalkeeper,MUFC,"£30,000"
,Andreas Pereira ,Midfielder,MUFC,"£30,000"
,Christian Atsu ,Forward,NUFC,"£30,000"
,Deandre Yedlin ,Defender,NUFC,"£30,000"
,Geoff Cameron ,Defender,SCFC,"£30,000"
,Ben Foster ,Goalkeeper,WAT,"£30,000"
,Jose Holebas ,Defender,WAT,"£30,000"
,Will Hughes ,Midfielder,WAT,"£30,000"
,Christian Kabasele ,Defender,WAT,"£30,000"
,Isaac Success ,Forward,WAT,"£30,000"
,Sam Byram (on loan from ) ,Defender,WHUFC,"£30,000"
,Ruben Vinagre ,Defender,WWFC,"£30,000"
388,Bruno Ecuele Manga ,Defender,CCFC,"£29,519"
389,Stephen Ward ,Defender,BFC,"£28,000"
,Junior Hoilett ,Forward,CCFC,"£28,000"
,Adam Masina ,Defender,WAT,"£28,000"
392,Marco van Ginkel ,Midfielder,CFC,"£27,885"
,Ivan Cavaleiro ,Forward,WWFC,"£27,885"
394,Ryan Fraser ,Midfielder,BOU,"£27,000"
,Tim Ream ,Defender,FFC,"£27,000"
,Ramadan Sobhi ,Forward,HUD,"£27,000"
397,Konstantinos Mavropanos ,Defender,AFC,"£25,000"
,Ahmed Elmohamady ,Midfielder,AVFC,"£25,000"
,Yves Bissouma ,Midfielder,BHA,"£25,000"
,Bernardo Fernandes da Silva Junior ,Midfielder,BHA,"£25,000"
,Beram Kayal ,Midfielder,BHA,"£25,000"
,Phil Bardsley ,Defender,BFC,"£25,000"
,Matthew Lowton ,Defender,BFC,"£25,000"
,Charlie Taylor ,Defender,BFC,"£25,000"
,Sam Vokes ,Forward,BFC,"£25,000"
,Sean Morrison ,Defender,CCFC,"£25,000"
,Josh Murphy ,Forward,CCFC,"£25,000"
,Isaiah Brown ,Forward,CFC,"£25,000"
,Robert Green ,Goalkeeper,CFC,"£25,000"
,Robert Kenedy (on loan from ) ,Midfielder,CFC,"£25,000"
,Martin Kelly ,Defender,CP,"£25,000"
,Julian Speroni ,Goalkeeper,CP,"£25,000"
,Tom Davies ,Midfielder,EFC,"£25,000"
,Mason Holgate ,Defender,EFC,"£25,000"
,Maxime le Marchand ,Defender,FFC,"£25,000"
,Elias Kachunga ,Forward,HUD,"£25,000"
,Christopher Schindler ,Defender,HUD,"£25,000"
,Dominic Solanke (on loan from ) ,Forward,LFC,"£25,000"
,Diogo Dalot ,Midfielder,MUFC,"£25,000"
,Karl Darlow ,Goalkeeper,NUFC,"£25,000"
,Rob Elliot ,Goalkeeper,NUFC,"£25,000"
,Jacob Murphy ,Forward,NUFC,"£25,000"
,Grant Hanley ,Defender,NCFC,"£25,000"
,Ibrahim Afellay ,Midfielder,SCFC,"£25,000"
,Miguel Britos ,Defender,WAT,"£25,000"
426,Joe Ralls ,Midfielder,CCFC,"£24,519"
427,Aron Gunnarsson ,Midfielder,CCFC,"£24,038"
428,Kevin Long ,Defender,BFC,"£23,077"
,Kevin Long ,Defender,BFC,"£23,077"
,Craig Cathcart ,Defender,WAT,"£23,077"
431,Brendan Galloway ,Defender,EFC,"£23,000"
,Ademola Lookman ,Forward,EFC,"£23,000"
,Florent Hadergjonaj ,Defender,HUD,"£23,000"
,Jonathan Hogg ,Midfielder,HUD,"£23,000"
,Eldin Jakupovic ,Goalkeeper,LC,"£23,000"
,Marc Navarro ,Defender,WAT,"£23,000"
437,Callum Paterson ,Defender,CCFC,"£22,500"
438,Kevin McDonald ,Midfielder,FFC,"£22,000"
,Isaac Hayden ,Midfielder,NUFC,"£22,000"
,Romain Saiss ,Midfielder,WWFC,"£22,000"
441,Juan Foyth ,Defender,THFC,"£21,500"
442,Daniel Amartey ,Midfielder,LC,"£21,000"
443,David Brooks ,Midfielder,BOU,"£20,000"
,Lys Mousset ,Forward,BOU,"£20,000"
,Rob Holding ,Defender,AFC,"£20,000"
,Emiliano Martinez ,Goalkeeper,AFC,"£20,000"
,Orjan Nyland ,Goalkeeper,AVFC,"£20,000"
,Gaetan Bong ,Defender,BHA,"£20,000"
,Alexander Sörloth ,Forward,CP,"£20,000"
,Dominic Calvert-Lewin ,Forward,EFC,"£20,000"
,Cyrus Christie ,Defender,FFC,"£20,000"
,Chris Lowe ,Defender,HUD,"£20,000"
,Tommy Smith ,Defender,HUD,"£20,000"
,Adam Forshaw ,Midfielder,LUFC,"£20,000"
,Danny Ward ,Goalkeeper,LC,"£20,000"
,Oleksandr Zinchenko ,Midfielder,MCFC,"£20,000"
,Timothy Fosu-Mensah (on loan from ) ,Defender,MUFC,"£20,000"
,Jan Bednarek ,Defender,SFC,"£20,000"
,Cameron Carter-Vickers (on loan from ) ,Defender,THFC,"£20,000"
,Paulo Gazzaniga ,Goalkeeper,THFC,"£20,000"
,Kyle Walker-Peters ,Defender,THFC,"£20,000"
,Kiko Femenia ,Defender,WAT,"£20,000"
,Reece Oxford ,Defender,WHUFC,"£20,000"
,Ryan Bennett ,Defender,WWFC,"£20,000"
,Leo Bonatini ,Forward,WWFC,"£20,000"
466,Joe Bennett ,Defender,CCFC,"£19,519"
,Neil Etheridge ,Goalkeeper,CCFC,"£19,519"
468,Diego Rico ,Defender,BOU,"£19,250"
469,Pablo Hernández ,Midfielder,LUFC,"£19,000"
470,Lee Peltier ,Defender,CCFC,"£18,990"
471,Matthew Connolly ,Defender,CCFC,"£18,981"
,Greg Cunningham ,Defender,CCFC,"£18,981"
473,Nathaniel Mendez-Laing ,Forward,CCFC,"£18,494"
474,Danny Ward ,Forward,CCFC,"£18,462"
475,Leon Balogun ,Defender,BHA,"£18,269"
476,Abdelhamid Sabiri ,Midfielder,HUD,"£18,000"
,Rajiv van La Parra ,Midfielder,HUD,"£18,000"
,Jake Hesketh ,Midfielder,SFC,"£18,000"
479,Joe Lolley ,Forward,NFFC,"£17,500"
480,Max Kilman ,Defender,WWFC,"£17,308"
481,Juninho Bacuna ,Midfielder,HUD,"£17,000"
482,Kenneth Zohore ,Forward,CCFC,"£16,500"
483,Philip Heise ,Defender,NCFC,"£16,192"
484,Victor Camarasa ,Midfielder,CCFC,"£16,154"
485,David Button ,Goalkeeper,BHA,"£16,026"
,Jason Steele ,Goalkeeper,BHA,"£16,026"
487,Collin Quaner ,Forward,HUD,"£16,000"
488,Emerson Hyndman ,Midfielder,BOU,"£15,000"
,Reiss Nelson ,Midfielder,AFC,"£15,000"
,Aaron Wan-Bissaka ,Defender,CP,"£15,000"
,Jonny Williams ,Midfielder,CP,"£15,000"
,Kieran Dowell ,Midfielder,EFC,"£15,000"
,Jonjoe Kenny ,Defender,EFC,"£15,000"
,Philip Billing ,Midfielder,HUD,"£15,000"
,Jo Gorenc-Stankovic ,Defender,HUD,"£15,000"
,Ezgjan Alioski ,Midfielder,LUFC,"£15,000"
,Fousseni Diabaté ,Forward,LC,"£15,000"
,Louis Thompson ,Midfielder,NCFC,"£15,000"
,Oliver Norwood ,Midfielder,SUFC,"£15,000"
,Richard Stearman ,Defender,SUFC,"£15,000"
