Rank,Name,Position,Team,Weekly Salary
,Xherdan Shaqiri ,Midfielder,LFC,"£80,000"
,Claudio Bravo ,Goalkeeper,MCFC,"£80,000"
,Joao Cancelo ,Defender,MCFC,"£80,000"
,Eric Bailly ,Defender,MUFC,"£80,000"
,Marcos Rojo ,Defender,MUFC,"£80,000"
,Saido Berahino ,Forward,SCFC,"£80,000"
,Toby Alderweireld ,Defender,THFC,"£80,000"
,Erik Lamela ,Midfielder,THFC,"£80,000"
,Lucas Moura ,Midfielder,THFC,"£80,000"
,Moussa Sissoko ,Midfielder,THFC,"£80,000"
119,Lucas Torreira ,Midfielder,AFC,"£75,000"
,Jean-Philippe Gbamin ,Midfielder,EFC,"£75,000"
,Onyinye Ndidi ,Midfielder,LC,"£75,000"
,Dennis Praet ,Midfielder,LC,"£75,000"
,Trent Alexander-Arnold ,Defender,LFC,"£75,000"
,Joe Gomez ,Defender,LFC,"£75,000"
,Takumi Minamino ,Forward,LFC,"£75,000"
,Phil Jones ,Defender,MUFC,"£75,000"
,Jesse Lingard ,Forward,MUFC,"£75,000"
,Andy Carroll ,Forward,NUFC,"£75,000"
,Danny Ings ,Forward,SFC,"£75,000"
,Pablo Zabaleta ,Defender,WHUFC,"£75,000"
131,Steven Bergwijn ,Forward,THFC,"£73,077"
132,Ricardo Pereira ,Defender,LC,"£70,000"
,Nathaniel Clyne ,Defender,LFC,"£70,000"
,Sergio Romero ,Goalkeeper,MUFC,"£70,000"
,Jonjo Shelvey ,Midfielder,NUFC,"£70,000"
,Ryan Bertrand ,Defender,SFC,"£70,000"
,Kevin Wimmer ,Defender,SCFC,"£70,000"
,Serge Aurier ,Defender,THFC,"£70,000"
,Giovani Lo Celso ,Midfielder,THFC,"£70,000"
,Abdoulaye Doucouré ,Midfielder,WAT,"£70,000"
,Andre Gray ,Forward,WAT,"£70,000"
,Charlie Austin ,Forward,WBAFC,"£70,000"
,Michail Antonio ,Midfielder,WHUFC,"£70,000"
,Manuel Lanzini ,Midfielder,WHUFC,"£70,000"
,Angelo Ogbonna ,Defender,WHUFC,"£70,000"
146,Pablo Fornals ,Midfielder,WHUFC,"£67,308"
147,Andre-Frank Zambo Anguissa ,Midfielder,FFC,"£67,000"
,Issa Diop ,Defender,WHUFC,"£67,000"
149,Gary Cahill ,Defender,CP,"£65,000"
,Cheikhou Kouyate ,Midfielder,CP,"£65,000"
,Leighton Baines ,Defender,EFC,"£65,000"
,Jean Michael Seri ,Midfielder,FFC,"£65,000"
,Ben Chilwell ,Defender,LC,"£65,000"
,Ederson Moraes ,Goalkeeper,MCFC,"£65,000"
,Sofiane Boufal ,Midfielder,SFC,"£65,000"
,Oriol Romeu ,Midfielder,SFC,"£65,000"
,Cedric Soares ,Defender,SFC,"£65,000"
,Eric Maxim Choupo-Moting ,Midfielder,SCFC,"£65,000"
,Davinson Sanchez ,Defender,THFC,"£65,000"
,Troy Deeney ,Forward,WAT,"£65,000"
,Lukasz Fabianski ,Goalkeeper,WHUFC,"£65,000"
162,Nathaniel Phillips ,Defender,LFC,"£64,615"
,Nathaniel Phillips ,Defender,LFC,"£64,615"
164,Ismaila Sarr ,Forward,WAT,"£63,000"
165,Patrick Cutrone ,Forward,WWFC,"£62,923"
166,Callum Wilson ,Forward,BOU,"£60,000"
,Scott Dann ,Defender,CP,"£60,000"
,Vicente Guaita ,Goalkeeper,CP,"£60,000"
,Connor Wickham ,Forward,CP,"£60,000"
,Michael Keane ,Defender,EFC,"£60,000"
,Cenk Tosun ,Forward,EFC,"£60,000"
,Aleksandar Mitrovic ,Forward,FFC,"£60,000"
,Kelechi Iheanacho ,Forward,LC,"£60,000"
,Wes Morgan ,Defender,LC,"£60,000"
,Divock Origi ,Forward,LFC,"£60,000"
,Shane Long ,Forward,SFC,"£60,000"
,Nathan Redmond ,Midfielder,SFC,"£60,000"
,Jannik Vestergaard ,Defender,SFC,"£60,000"
,Bruno Martins Indi ,Defender,SCFC,"£60,000"
,Ben Davies ,Defender,THFC,"£60,000"
,Eric Dier ,Midfielder,THFC,"£60,000"
,Danny Rose ,Defender,THFC,"£60,000"
,Gerard Deulofeu ,Forward,WAT,"£60,000"
,Nacer Chadli ,Midfielder,WBAFC,"£60,000"
,Jared Bowen ,Forward,WHUFC,"£60,000"
,Declan Rice ,Defender,WHUFC,"£60,000"
,Daniel Podence ,Forward,WWFC,"£60,000"
188,Reece James ,Defender,CFC,"£58,000"
189,Tammy Abraham ,Forward,CFC,"£57,692"
,Pedro Rodríguez Ledesma ,Midfielder,CFC,"£57,692"
,Ryan Sessegnon ,Midfielder,THFC,"£57,692"
192,Jeffrey Schlupp ,Defender,CP,"£56,000"
193,Bjorn Engels ,Defender,AVFC,"£55,000"
,Ben Mee ,Defender,BFC,"£55,000"
,James McArthur ,Midfielder,CP,"£55,000"
,Luka Milivojevic ,Midfielder,CP,"£55,000"
,Jairo Riedewald ,Defender,CP,"£55,000"
,Andros Townsend ,Forward,CP,"£55,000"
,Patrick Van Aanholt ,Defender,CP,"£55,000"
,Seamus Coleman ,Defender,EFC,"£55,000"
,Oumar Niasse ,Forward,EFC,"£55,000"
,Demarai Gray ,Forward,LC,"£55,000"
,Vicente Iborra ,Midfielder,LC,"£55,000"
,James Maddison ,Midfielder,LC,"£55,000"
,Emil Krafth ,Defender,NUFC,"£55,000"
,Moussa Djenepo ,Forward,SFC,"£55,000"
,Ryan Shawcross ,Defender,SCFC,"£55,000"
,Kieran Gibbs ,Defender,WBAFC,"£55,000"
,Conor Coady ,Defender,WWFC,"£55,000"
210,Yoshinori Muto ,Forward,NUFC,"£54,000"
211,Moise Kean ,Forward,EFC,"£53,173"
212,Marco van Ginkel ,Midfielder,CFC,"£52,885"
213,Ainsley Maitland-Niles ,Midfielder,AFC,"£52,000"
214,Dani Ceballos ,Midfielder,AFC,"£51,923"
215,Jefferson Lerma ,Midfielder,BOU,"£50,000"
,Calum Chambers ,Defender,AFC,"£50,000"
,Pascal Gross ,Midfielder,BHA,"£50,000"
,Alireza Jahanbakhsh ,Forward,BHA,"£50,000"
,Neal Maupay ,Forward,BHA,"£50,000"
,Martin Montoya ,Defender,BHA,"£50,000"
,Adam Webster ,Defender,BHA,"£50,000"
,James Tarkowski ,Defender,BFC,"£50,000"
,Chris Wood ,Forward,BFC,"£50,000"
,James McCarthy ,Midfielder,CP,"£50,000"
,James Tomkins ,Defender,CP,"£50,000"
,Alex Iwobi ,Forward,EFC,"£50,000"
,Michael Hector ,Defender,FFC,"£50,000"
,Christian Fuchs ,Defender,LC,"£50,000"
,Nampalys Mendy ,Midfielder,LC,"£50,000"
,Andrew Robertson ,Defender,LFC,"£50,000"
,Adrian San Miguel del Castillo ,Goalkeeper,LFC,"£50,000"
,Axel Tuanzebe ,Defender,MUFC,"£50,000"
,Phil Jagielka ,Defender,SUFC,"£50,000"
,Stuart Armstrong ,Midfielder,SFC,"£50,000"
,Pierre-Emile Hojbjerg ,Midfielder,SFC,"£50,000"
,Alex McCarthy ,Goalkeeper,SFC,"£50,000"
,Maya Yoshida ,Defender,SFC,"£50,000"
,Joe Allen ,Midfielder,SCFC,"£50,000"
,Giannelli Imbula ,Midfielder,SCFC,"£50,000"
,Sam Clucas ,Midfielder,SCAFC,"£50,000"
,Harry Winks ,Midfielder,THFC,"£50,000"
,Tom Cleverley ,Midfielder,WAT,"£50,000"
,Aaron Cresswell ,Defender,WHUFC,"£50,000"
,Mark Noble ,Midfielder,WHUFC,"£50,000"
,Carlos Sanchez ,Midfielder,WHUFC,"£50,000"
,Willy Boly ,Defender,WWFC,"£50,000"
,Pedro Neto ,Forward,WWFC,"£50,000"
,Ruben Neves ,Midfielder,WWFC,"£50,000"
249,Roque Mesa ,Midfielder,SCAFC,"£49,000"
250,Erik Pieters ,Defender,BFC,"£48,077"
251,Jack Stephens ,Defender,SFC,"£48,000"
,Bojan Krkic ,Midfielder,SCFC,"£48,000"
253,Jake Livermore ,Midfielder,WBAFC,"£46,000"
254,Steve Cook ,Defender,BOU,"£45,000"
,Joshua King ,Forward,BOU,"£45,000"
,Edward Nketiah ,Forward,AFC,"£45,000"
,Lewis Dunk ,Defender,BHA,"£45,000"
,Jose Izquierdo ,Forward,BHA,"£45,000"
,Davy Propper ,Midfielder,BHA,"£45,000"
,Steven Defour ,Midfielder,BFC,"£45,000"
,Joe Hart ,Goalkeeper,BFC,"£45,000"
,Fabricio Agosto Ramírez ,Goalkeeper,FFC,"£45,000"
,Marc Albrighton ,Midfielder,LC,"£45,000"
,Ayoze Perez ,Forward,LC,"£45,000"
,Caglar Soyuncu ,Defender,LC,"£45,000"
,Marlos Moreno ,Forward,MCFC,"£45,000"
,Matteo Darmian ,Defender,MUFC,"£45,000"
,Daniel James ,Forward,MUFC,"£45,000"
,Matt Ritchie ,Midfielder,NUFC,"£45,000"
,James Ward-Prowse ,Midfielder,SFC,"£45,000"
,Gonzalez Baston ,Forward,SCAFC,"£45,000"
,Daryl Janmaat ,Defender,WAT,"£45,000"
,Roberto Pereyra ,Midfielder,WAT,"£45,000"
,Sebastian Prodl ,Defender,WAT,"£45,000"
,Diogo Jota ,Forward,WWFC,"£45,000"
276,Emerson Palmieri ,Defender,CFC,"£44,000"
277,Billy Gilmour ,Midfielder,CFC,"£43,269"
278,Federico Fernandez ,Defender,NUFC,"£43,000"
,Adama Traore ,Midfielder,WWFC,"£43,000"
280,Miguel Almiron ,Midfielder,NUFC,"£42,327"
281,Tom Heaton ,Goalkeeper,AVFC,"£42,000"
,Charly Musonda ,Midfielder,CFC,"£42,000"
283,Raul Jimenez ,Forward,WWFC,"£41,231"
284,Nathan Ake ,Defender,BOU,"£40,000"
,Harry Arter (on loan from ) ,Midfielder,BOU,"£40,000"
,Artur Boruc ,Goalkeeper,BOU,"£40,000"
,Matteo Guendouzi ,Midfielder,AFC,"£40,000"
,Rob Holding ,Defender,AFC,"£40,000"
,William Saliba ,Defender,AFC,"£40,000"
,Frederic Guilbert ,Defender,AVFC,"£40,000"
,Henri Lansbury ,Midfielder,AVFC,"£40,000"
,Mbwana Samatta ,Forward,AVFC,"£40,000"
,Shane Duffy ,Defender,BHA,"£40,000"
,Ashley Barnes ,Forward,BFC,"£40,000"
,Josh Brownhill ,Midfielder,BFC,"£40,000"
,Ben Gibson ,Defender,BFC,"£40,000"
,Kurt Zouma ,Defender,CFC,"£40,000"
,Wayne Hennessey ,Goalkeeper,CP,"£40,000"
,Dwight Gayle ,Forward,NUFC,"£40,000"
,Jamaal Lascelles ,Defender,NUFC,"£40,000"
,Fabian Schar ,Defender,NUFC,"£40,000"
,Ki Sung-yueng ,Midfielder,NUFC,"£40,000"
,Angus Gunn ,Goalkeeper,SFC,"£40,000"
,Étienne Capoue ,Midfielder,WAT,"£40,000"
,Fabian Balbuena ,Defender,WHUFC,"£40,000"
,Ryan Fredericks ,Midfielder,WHUFC,"£40,000"
,Arthur Masuaku ,Defender,WHUFC,"£40,000"
,Robert Snodgrass ,Midfielder,WHUFC,"£40,000"
309,Oskar Buur ,Defender,WWFC,"£38,462"
310,Jordon Ibe ,Forward,BOU,"£38,000"
,Jack Cork ,Midfielder,BFC,"£38,000"
,Martin Dubravka ,Goalkeeper,NUFC,"£38,000"
,Florian Lejeune ,Defender,NUFC,"£38,000"
314,Ivan Cavaleiro ,Forward,FFC,"£37,500"
,Bobby Reid ,Midfielder,FFC,"£37,500"
316,Jonny Castro ,Defender,WWFC,"£36,673"
317,Lewis Cook ,Midfielder,BOU,"£35,000"
,Charlie Daniels ,Defender,BOU,"£35,000"
,Dan Gosling ,Midfielder,BOU,"£35,000"
,Adam Smith ,Defender,BOU,"£35,000"
,Junior Stanislas ,Forward,BOU,"£35,000"
,Andrew Surman ,Midfielder,BOU,"£35,000"
,Jack Grealish ,Midfielder,AVFC,"£35,000"
,Wesley Moraes ,Forward,AVFC,"£35,000"
,Matt Targett ,Defender,AVFC,"£35,000"
,Anthony Knockaert (on loan from ) ,Forward,BHA,"£35,000"
,Tariq Lamptey ,Defender,BHA,"£35,000"
,Mathew Ryan ,Goalkeeper,BHA,"£35,000"
,Leandro Trossard ,Forward,BHA,"£35,000"
,Robbie Brady ,Midfielder,BFC,"£35,000"
,Jeff Hendrick ,Midfielder,BFC,"£35,000"
,Aaron Lennon ,Forward,BFC,"£35,000"
,Nick Pope ,Goalkeeper,BFC,"£35,000"
,Jay Rodriguez ,Forward,BFC,"£35,000"
,Matej Vydra ,Forward,BFC,"£35,000"
,Willy Caballero ,Goalkeeper,CFC,"£35,000"
,Joel Ward ,Defender,CP,"£35,000"
,Cuco Martina ,Defender,EFC,"£35,000"
,Marcus Bettinelli ,Goalkeeper,FFC,"£35,000"
,Laurent Depoitre ,Forward,HUD,"£35,000"
,Erik Durm ,Defender,HUD,"£35,000"
,Terence Kongolo ,Defender,HUD,"£35,000"
,Steve Mounie ,Forward,HUD,"£35,000"
,Patrick Bamford ,Forward,LUFC,"£35,000"
,Mason Greenwood ,Forward,MUFC,"£35,000"
,Ciaran Clark ,Defender,NUFC,"£35,000"
,Paul Dummett ,Defender,NUFC,"£35,000"
,Javier Manquillo ,Defender,NUFC,"£35,000"
,Henri Saivet ,Midfielder,NUFC,"£35,000"
,Jack Butland ,Goalkeeper,SCFC,"£35,000"
,Tom Carroll ,Midfielder,SCAFC,"£35,000"
,Nathaniel Chalobah ,Midfielder,WAT,"£35,000"
,Heurelho Gomes ,Goalkeeper,WAT,"£35,000"
,Allan-Romeo Nyom ,Defender,WBAFC,"£35,000"
,Darren Randolph ,Goalkeeper,WHUFC,"£35,000"
356,Youri Tielemans ,Midfielder,LC,"£33,038"
357,Mathias Jorgensen ,Defender,HUD,"£33,000"
,Martin Olsson ,Defender,SCAFC,"£33,000"
359,Douglas Luiz ,Midfielder,AVFC,"£32,873"
360,Sander Berge ,Midfielder,SUFC,"£32,692"
361,Mahmoud Hassan ,Forward,AVFC,"£32,500"
,Jordan Ayew ,Forward,CP,"£32,500"
,Sam Johnstone ,Goalkeeper,WBAFC,"£32,500"
364,Kiko Casilla ,Goalkeeper,LUFC,"£32,115"
365,Neil Taylor ,Defender,AVFC,"£32,000"
,Ezequiel Schelotto ,Defender,BHA,"£32,000"
,Alfie Mawson ,Defender,FFC,"£32,000"
,Matty James ,Midfielder,LC,"£32,000"
,Nathan Dyer ,Midfielder,SCAFC,"£32,000"
370,Ashley Westwood ,Midfielder,BFC,"£31,000"
,Yuning Zhang ,Forward,WBAFC,"£31,000"
372,Anwar El Ghazi ,Forward,AVFC,"£30,962"
373,Alexis Mac Allister ,Midfielder,BHA,"£30,769"
374,Simon Francis ,Defender,BOU,"£30,000"
,Lloyd Kelly ,Defender,BOU,"£30,000"
,Jack Stacey ,Defender,BOU,"£30,000"
,James Chester ,Defender,AVFC,"£30,000"
,Conor Hourihane ,Midfielder,AVFC,"£30,000"
,Marvelous Nakamba ,Midfielder,AVFC,"£30,000"
,Solly March ,Midfielder,BHA,"£30,000"
,Glenn Murray ,Forward,BHA,"£30,000"
,Dale Stephens ,Midfielder,BHA,"£30,000"
,Johann Berg Gudmundsson ,Midfielder,BFC,"£30,000"
,Alex Smithies ,Goalkeeper,CCFC,"£30,000"
,Ruben Loftus-Cheek ,Forward,CFC,"£30,000"
,Muhamed Besic (on loan from ) ,Midfielder,EFC,"£30,000"
,Joe Bryan ,Defender,FFC,"£30,000"
,Tom Cairney ,Midfielder,FFC,"£30,000"
,Joshua Onomah ,Midfielder,FFC,"£30,000"
,Adama Diakhaby ,Forward,HUD,"£30,000"
,Alex Pritchard ,Midfielder,HUD,"£30,000"
,Bartosz Kapustka ,Midfielder,LC,"£30,000"
,Lee Grant ,Goalkeeper,MUFC,"£30,000"
,Andreas Pereira ,Midfielder,MUFC,"£30,000"
,Christian Atsu ,Forward,NUFC,"£30,000"
,Deandre Yedlin ,Defender,NUFC,"£30,000"
,Sam Byram ,Defender,NCFC,"£30,000"
,Che Adams ,Forward,SFC,"£30,000"
,Geoff Cameron ,Defender,SCFC,"£30,000"
,Jefferson Montero ,Midfielder,SCAFC,"£30,000"
,Ben Foster ,Goalkeeper,WAT,"£30,000"
,Jose Holebas ,Defender,WAT,"£30,000"
,Will Hughes ,Midfielder,WAT,"£30,000"
,Christian Kabasele ,Defender,WAT,"£30,000"
,Isaac Success ,Forward,WAT,"£30,000"
,Oliver Burke ,Forward,WBAFC,"£30,000"
,Hal Robson-Kanu ,Forward,WBAFC,"£30,000"
,Ruben Vinagre ,Defender,WWFC,"£30,000"
409,Junior Hoilett ,Forward,CCFC,"£28,000"
,Jonas Lossl (on loan from ) ,Goalkeeper,EFC,"£28,000"
,Adam Masina ,Defender,WAT,"£28,000"
412,Ryan Fraser ,Forward,BOU,"£27,000"
,Tim Ream ,Defender,FFC,"£27,000"
,Ramadan Sobhi ,Forward,HUD,"£27,000"
415,Ahmed Hegazy ,Defender,WBAFC,"£26,500"
416,Brad Smith ,Defender,BOU,"£25,000"
,Dominic Solanke ,Forward,BOU,"£25,000"
,Konstantinos Mavropanos ,Defender,AFC,"£25,000"
,Ahmed Elmohamady ,Midfielder,AVFC,"£25,000"
,Jose Ignacio Peleteiro Ramallo ,Forward,AVFC,"£25,000"
,John McGinn ,Midfielder,AVFC,"£25,000"
,Tyrone Mings ,Defender,AVFC,"£25,000"
,Jota Peleteiro ,Midfielder,AVFC,"£25,000"
,Pontus Jansson ,Defender,BFC,"£25,000"
,Yves Bissouma ,Midfielder,BHA,"£25,000"
,Bernardo Fernandes da Silva Junior ,Midfielder,BHA,"£25,000"
,Phil Bardsley ,Defender,BFC,"£25,000"
,Matthew Lowton ,Defender,BFC,"£25,000"
,Charlie Taylor ,Defender,BFC,"£25,000"
,Sean Morrison ,Defender,CCFC,"£25,000"
,Josh Murphy ,Forward,CCFC,"£25,000"
,Isaiah Brown ,Forward,CFC,"£25,000"
,Martin Kelly ,Defender,CP,"£25,000"
,Tom Davies ,Midfielder,EFC,"£25,000"
,Mason Holgate ,Defender,EFC,"£25,000"
,Maxime le Marchand ,Defender,FFC,"£25,000"
,Elias Kachunga ,Forward,HUD,"£25,000"
,Christopher Schindler ,Defender,HUD,"£25,000"
,Loris Karius ,Goalkeeper,LFC,"£25,000"
,Diogo Dalot ,Midfielder,MUFC,"£25,000"
,Karl Darlow ,Goalkeeper,NUFC,"£25,000"
,Rob Elliot ,Goalkeeper,NUFC,"£25,000"
,Jacob Murphy (on loan from ) ,Forward,NUFC,"£25,000"
,Todd Cantwell ,Midfielder,NCFC,"£25,000"
,Grant Hanley ,Defender,NCFC,"£25,000"
,Tim Krul ,Goalkeeper,NCFC,"£25,000"
,Teemu Pukki ,Forward,NCFC,"£25,000"
,Lys Mousset ,Forward,SUFC,"£25,000"
,Kristoffer Nordfeldt ,Goalkeeper,SCAFC,"£25,000"
,Kamil Grosicki ,Forward,WBAFC,"£25,000"
451,Joe Ralls ,Midfielder,CCFC,"£24,519"
452,Kevin Long ,Defender,BFC,"£23,077"
,Goncalo Cardoso ,Defender,WHUFC,"£23,077"
454,Florent Hadergjonaj ,Defender,HUD,"£23,000"
,Jonathan Hogg ,Midfielder,HUD,"£23,000"
,Eldin Jakupovic ,Goalkeeper,LC,"£23,000"
,Craig Cathcart ,Defender,WAT,"£23,000"
458,Callum Paterson ,Defender,CCFC,"£22,500"
,Max Aarons ,Defender,NCFC,"£22,500"
,Lukas Rupp ,Midfielder,NCFC,"£22,500"
461,Kevin McDonald ,Midfielder,FFC,"£22,000"
,Isaac Hayden ,Midfielder,NUFC,"£22,000"
,Romain Saiss ,Midfielder,WWFC,"£22,000"
,Romain Saiss ,Midfielder,WWFC,"£22,000"
465,Matt Clarke (on loan from ) ,Defender,BHA,"£21,923"
,Onel Hernández ,Forward,NCFC,"£21,923"
467,Juan Foyth ,Defender,THFC,"£21,500"
468,Daniel Amartey ,Midfielder,LC,"£21,000"
469,Gaetan Bong ,Defender,BHA,"£20,192"
470,David Brooks ,Midfielder,BOU,"£20,000"
,Emiliano Martinez ,Goalkeeper,AFC,"£20,000"
,Joe Willock ,Midfielder,AFC,"£20,000"
,Orjan Nyland ,Goalkeeper,AVFC,"£20,000"
,Bryan Mbeumo ,Midfielder,BFC,"£20,000"
,Christian Nørgaard ,Midfielder,BFC,"£20,000"
,Dominic Calvert-Lewin ,Forward,EFC,"£20,000"
,Cyrus Christie ,Defender,FFC,"£20,000"
,Chris Lowe ,Defender,HUD,"£20,000"
,Tommy Smith ,Defender,HUD,"£20,000"
,Adam Forshaw ,Midfielder,LUFC,"£20,000"
,Danny Ward ,Goalkeeper,LC,"£20,000"
,Arijanet Muric (on loan from ) ,Goalkeeper,MCFC,"£20,000"
,Oleksandr Zinchenko ,Midfielder,MCFC,"£20,000"
,Tahith Chong ,Forward,MUFC,"£20,000"
,Timm Klose ,Defender,NCFC,"£20,000"
,Mario Vrancic ,Midfielder,NCFC,"£20,000"
,Oliver McBurnie ,Forward,SUFC,"£20,000"
,Michael Verrips ,Goalkeeper,SUFC,"£20,000"
,Jan Bednarek ,Defender,SFC,"£20,000"
,Erwin Mulder ,Goalkeeper,SCAFC,"£20,000"
,Cameron Carter-Vickers (on loan from ) ,Defender,THFC,"£20,000"
,Paulo Gazzaniga ,Goalkeeper,THFC,"£20,000"
,Kyle Walker-Peters ,Defender,THFC,"£20,000"
,Kiko Femenia ,Defender,WAT,"£20,000"
,Matt Phillips ,Midfielder,WBAFC,"£20,000"
,Ryan Bennett (on loan from ) ,Defender,WWFC,"£20,000"
,Leonardo Campana ,Forward,WWFC,"£20,000"
498,Joe Bennett ,Defender,CCFC,"£19,519"
